Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Netherlands/UT-RIVM-11801/2021	EPI_ISL_1013791	2021-01-24	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/UT-RIVM-11829/2021	EPI_ISL_1013792	2021-01-29	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/UT-RIVM-11905/2021	EPI_ISL_1013793	2021-02-02	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/UT-RIVM-12021/2021	EPI_ISL_1013794	2021-02-02	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/UT-RIVM-12126/2021	EPI_ISL_1013795	2021-01-29	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/UT-RIVM-12353/2021	EPI_ISL_1013796	2021-01-30	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/UT-RIVM-12354/2021	EPI_ISL_1013797	2021-01-30	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/ZH-RIVM-11898/2021	EPI_ISL_1013798	2021-02-02	Europe / Netherlands / Zuid-Holland	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/ZH-RIVM-12175/2021	EPI_ISL_1013799	2021-02-04	Europe / Netherlands / Zuid-Holland	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/ZH-RIVM-12177/2021	EPI_ISL_1013800	2021-02-04	Europe / Netherlands / Zuid-Holland	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/Netherlands/ZH-RIVM-12189/2021	EPI_ISL_1013801	2021-02-04	Europe / Netherlands / Zuid-Holland	Human	Original			Nanopore MinION		Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351	GH
hCoV-19/USA/WA-S4663/2021	EPI_ISL_1016006	2021-02-03	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline	Gap of 6 nucleotides when compared to the reference sequence.	info	B.1.429	GH
hCoV-19/USA/NY-Wadsworth-21017497-01/2021	EPI_ISL_1016110	2021-02-02	North America / USA / New York / Yates County	Human	Original			Illumina NextSeq	ARTIC nf pipeline			B.1.311	GH
hCoV-19/USA/NY-Wadsworth-21017517-01/2021	EPI_ISL_1016127	2021-01-27	North America / USA / New York / Otsego County	Human	Original			Illumina NextSeq	ARTIC nf pipeline			B.1.349	GH
hCoV-19/USA/NY-Wadsworth-21017524-01/2021	EPI_ISL_1016130	2021-01-31	North America / USA / New York / Montgomery County	Human	Original			Illumina NextSeq	ARTIC nf pipeline			B.1.427	GH
hCoV-19/USA/NY-Wadsworth-21017554-01/2021	EPI_ISL_1016139	2021-01-30	North America / USA / New York / Herkimer County	Human	Original			Illumina NextSeq	ARTIC nf pipeline			B.1.427	GH
hCoV-19/USA/NY-Wadsworth-21017561-01/2021	EPI_ISL_1016145	2021-01-21	North America / USA / New York / Suffolk County	Human	Original			Illumina NextSeq	ARTIC nf pipeline	Gap of 24 nucleotides when compared to the reference sequence.	info	B.1.429	GH
hCoV-19/USA/NY-Wadsworth-21017563-01/2021	EPI_ISL_1016146	2021-01-21	North America / USA / New York / Kings County	Human	Original			Illumina NextSeq	ARTIC nf pipeline	Gap of 2 nucleotides when compared to the reference sequence.	info	B.1.575	GH
hCoV-19/USA/NY-Wadsworth-21017574-01/2021	EPI_ISL_1016152	2021-01-17	North America / USA / New York / Richmond County	Human	Original			Illumina NextSeq	ARTIC nf pipeline			B.1.311	GH
hCoV-19/USA/NY-Wadsworth-21018124-01/2021	EPI_ISL_1016173	2021-01-31	North America / USA / New York / Bronx	Human	Original			Illumina NextSeq	ARTIC nf pipeline	Gap of 2 nucleotides when compared to the reference sequence.	info	B.1.575	GH
hCoV-19/USA/NY-Wadsworth-21018143-01/2021	EPI_ISL_1016189	2021-01-29	North America / USA / New York / Westchester County	Human	Original			Illumina NextSeq	ARTIC nf pipeline			B.1.361	GH
hCoV-19/Denmark/DCGC-44054/2021	EPI_ISL_1024432	2021-02-01	Europe / Denmark / Syddanmark	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.429	GH
hCoV-19/Denmark/DCGC-44155/2021	EPI_ISL_1024533	2021-02-01	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.429	GH
hCoV-19/USA/CA-CDC-LC0000836/2020	EPI_ISL_1029317	2020-12-23	North America / USA / California	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.568	GH
hCoV-19/USA/AZ-CDC-LC0000879/2020	EPI_ISL_1029336	2020-12-26	North America / USA / Arizona	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.427	GH
hCoV-19/USA/GA-CDC-LC0000952/2020	EPI_ISL_1029355	2020-12-26	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.429	GH
hCoV-19/USA/GA-CDC-LC0000966/2020	EPI_ISL_1029364	2020-12-26	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.349	GH
hCoV-19/USA/GA-CDC-LC0000968/2020	EPI_ISL_1029365	2020-12-26	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.429	GH
hCoV-19/USA/GA-CDC-LC0001054/2020	EPI_ISL_1029400	2020-12-26	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.582	GH
hCoV-19/USA/FL-CDC-LC0001066/2020	EPI_ISL_1029404	2020-12-26	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.582	GH
hCoV-19/USA/FL-CDC-LC0001068/2020	EPI_ISL_1029405	2020-12-26	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.311	GH
hCoV-19/USA/FL-CDC-LC0001141/2020	EPI_ISL_1029431	2020-12-25	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1	GH
hCoV-19/USA/FL-CDC-LC0001157/2020	EPI_ISL_1029437	2020-12-26	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.582	GH
hCoV-19/USA/GA-CDC-LC0001218/2020	EPI_ISL_1029458	2020-12-27	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1	GH
hCoV-19/USA/GA-CDC-LC0001226/2020	EPI_ISL_1029460	2020-12-27	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1	GH
hCoV-19/USA/NY-CDC-LC0001313/2020	EPI_ISL_1029488	2020-12-27	North America / USA / New York	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.429	GH
hCoV-19/USA/NJ-CDC-LC0001321/2020	EPI_ISL_1029491	2020-12-27	North America / USA / New Jersey	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.582	GH
hCoV-19/USA/NJ-CDC-LC0001336/2020	EPI_ISL_1029497	2020-12-27	North America / USA / New Jersey	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.311	GH
hCoV-19/USA/CA-CZB-23366/2021	EPI_ISL_1030309	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar	Gap of 21 nucleotides when compared to the reference sequence.	info	B.1.429	GH
hCoV-19/USA/CA-CZB-23320/2021	EPI_ISL_1030310	2021-01-19	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar	Gap of 1 nucleotides when compared to the reference sequence.	info	B.1.575	GH
hCoV-19/USA/CA-CZB-23368/2021	EPI_ISL_1030311	2021-01-15	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar	Gap of 1 nucleotides when compared to the reference sequence.	info	B.1.575	GH
hCoV-19/USA/CA-CZB-23327/2021	EPI_ISL_1030313	2021-01-20	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23328/2021	EPI_ISL_1030314	2021-01-20	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23329/2021	EPI_ISL_1030315	2021-01-20	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23330/2021	EPI_ISL_1030316	2021-01-20	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23321/2021	EPI_ISL_1030322	2021-01-19	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23323/2021	EPI_ISL_1030324	2021-01-19	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23352/2021	EPI_ISL_1030329	2021-01-16	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19958/2021	EPI_ISL_1030330	2021-01-15	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23351/2021	EPI_ISL_1030332	2021-01-15	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23369/2021	EPI_ISL_1030334	2021-01-15	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23373/2021	EPI_ISL_1030335	2021-01-15	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23374/2021	EPI_ISL_1030336	2021-01-15	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23338/2021	EPI_ISL_1030338	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23339/2021	EPI_ISL_1030339	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23340/2021	EPI_ISL_1030340	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23341/2021	EPI_ISL_1030341	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23346/2021	EPI_ISL_1030345	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23349/2021	EPI_ISL_1030347	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23355/2021	EPI_ISL_1030350	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23358/2021	EPI_ISL_1030353	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.349	GH
hCoV-19/USA/CA-CZB-23359/2021	EPI_ISL_1030354	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23361/2021	EPI_ISL_1030356	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23371/2021	EPI_ISL_1030359	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23372/2021	EPI_ISL_1030360	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23295/2021	EPI_ISL_1030361	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23299/2021	EPI_ISL_1030365	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23305/2021	EPI_ISL_1030368	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23307/2021	EPI_ISL_1030369	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23310/2021	EPI_ISL_1030372	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23311/2021	EPI_ISL_1030373	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23312/2021	EPI_ISL_1030374	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23314/2021	EPI_ISL_1030375	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23315/2021	EPI_ISL_1030376	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23316/2021	EPI_ISL_1030377	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23287/2021	EPI_ISL_1030383	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23288/2021	EPI_ISL_1030384	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23289/2021	EPI_ISL_1030385	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23290/2021	EPI_ISL_1030386	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-23291/2021	EPI_ISL_1030387	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23293/2021	EPI_ISL_1030388	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-23294/2021	EPI_ISL_1030389	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19844/2020	EPI_ISL_1030391	2020-12-28	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19845/2020	EPI_ISL_1030392	2020-12-28	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19846/2020	EPI_ISL_1030393	2020-12-28	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19850/2020	EPI_ISL_1030394	2020-12-28	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19851/2020	EPI_ISL_1030395	2020-12-28	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19854/2020	EPI_ISL_1030396	2020-12-28	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19858/2020	EPI_ISL_1030397	2020-12-28	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19859/2020	EPI_ISL_1030398	2020-12-27	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19807/2020	EPI_ISL_1030400	2020-12-26	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19809/2020	EPI_ISL_1030402	2020-12-26	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19816/2020	EPI_ISL_1030404	2020-12-26	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19819/2020	EPI_ISL_1030405	2020-12-26	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19837/2020	EPI_ISL_1030406	2020-12-26	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19783/2020	EPI_ISL_1030410	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19784/2020	EPI_ISL_1030411	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19785/2020	EPI_ISL_1030412	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19787/2020	EPI_ISL_1030413	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19788/2020	EPI_ISL_1030414	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19789/2020	EPI_ISL_1030415	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19791/2020	EPI_ISL_1030416	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19792/2020	EPI_ISL_1030417	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19793/2020	EPI_ISL_1030418	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19794/2020	EPI_ISL_1030419	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19795/2020	EPI_ISL_1030420	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19797/2020	EPI_ISL_1030421	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
hCoV-19/USA/CA-CZB-19805/2020	EPI_ISL_1030425	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19820/2020	EPI_ISL_1030426	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19823/2020	EPI_ISL_1030427	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19824/2020	EPI_ISL_1030428	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19680/2020	EPI_ISL_1030431	2020-12-21	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19716/2020	EPI_ISL_1030440	2020-12-21	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.427	GH
hCoV-19/USA/CA-CZB-19722/2020	EPI_ISL_1030442	2020-12-21	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.429	GH
