Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Denmark/DCGC-45438/2020	EPI_ISL_1025816	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-45447/2020	EPI_ISL_1025825	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-45531/2020	EPI_ISL_1025909	2020-11-30	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-45563/2020	EPI_ISL_1025941	2020-11-23	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Wales/PHWC-4C93AC/2021	EPI_ISL_1053003	2021-02-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C93BB/2021	EPI_ISL_1053004	2021-02-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9588/2021	EPI_ISL_1053032	2021-02-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C963A/2021	EPI_ISL_1053043	2021-02-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9C29/2021	EPI_ISL_1053098	2021-02-10	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9C38/2021	EPI_ISL_1053099	2021-02-10	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9C56/2021	EPI_ISL_1053101	2021-02-10	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9C83/2021	EPI_ISL_1053104	2021-02-11	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9C92/2021	EPI_ISL_1053105	2021-02-04	Europe / United Kingdom / Wales	Human	Original			Illumina		Gap of 28 nucleotides when compared to the reference sequence.	info	B.1.177	GV
hCoV-19/Wales/PHWC-4C9CDE/2021	EPI_ISL_1053109	2021-02-05	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-4C9D08/2021	EPI_ISL_1053112	2021-02-06	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9D17/2021	EPI_ISL_1053113	2021-02-07	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9D26/2021	EPI_ISL_1053114	2021-02-08	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9D35/2021	EPI_ISL_1053115	2021-02-08	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-4C9D44/2021	EPI_ISL_1053116	2021-02-08	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-4C9D71/2021	EPI_ISL_1053119	2021-02-08	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-4C9D80/2021	EPI_ISL_1053120	2021-02-08	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-4C9DAE/2021	EPI_ISL_1053122	2021-02-08	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9EAB/2021	EPI_ISL_1053137	2021-02-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9F20/2021	EPI_ISL_1053143	2021-02-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-4C9F5D/2021	EPI_ISL_1053145	2021-02-10	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-4CA192/2021	EPI_ISL_1053169	2021-02-10	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Spain/VC-IBV-98016239/2021	EPI_ISL_1060293	2021-01-29	Europe / Spain / Comunitat Valenciana / Villajoyosa	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.177	GV
hCoV-19/Denmark/DCGC-46741/2020	EPI_ISL_1066251	2020-12-14	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-46823/2020	EPI_ISL_1066334	2020-12-14	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-46837/2020	EPI_ISL_1066348	2020-12-14	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Denmark/DCGC-46960/2021	EPI_ISL_1066471	2021-02-01	Europe / Denmark / Syddanmark	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.21	GV
hCoV-19/Wales/ALDP-12B9B97/2021	EPI_ISL_1072189	2021-02-13	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/MILK-9A5031/2020	EPI_ISL_550005	2020-09-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9A56D5/2020	EPI_ISL_550023	2020-09-04	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9A574B/2020	EPI_ISL_550041	2020-09-04	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9A50AA/2020	EPI_ISL_550071	2020-09-02	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-975780/2020	EPI_ISL_552630	2020-08-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9750C1/2020	EPI_ISL_552635	2020-08-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-975771/2020	EPI_ISL_552663	2020-08-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-975647/2020	EPI_ISL_552668	2020-08-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/MILK-974CFB/2020	EPI_ISL_552694	2020-08-21	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-9BE76D/2020	EPI_ISL_568107	2020-09-09	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Wales/PHWC-16B864/2020	EPI_ISL_572951	2020-09-17	Europe / United Kingdom / Wales	Human	Original			Illumina		Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.177.7	GV
hCoV-19/Wales/PHWC-16C001/2020	EPI_ISL_574002	2020-09-18	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C010/2020	EPI_ISL_574003	2020-09-22	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C06B/2020	EPI_ISL_574007	2020-09-17	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C0E3/2020	EPI_ISL_574010	2020-09-19	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C11D/2020	EPI_ISL_574012	2020-09-22	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C168/2020	EPI_ISL_574017	2020-09-23	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C186/2020	EPI_ISL_574018	2020-09-26	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C1A4/2020	EPI_ISL_574020	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C1C2/2020	EPI_ISL_574022	2020-09-23	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-16C238/2020	EPI_ISL_574028	2020-09-22	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C292/2020	EPI_ISL_574032	2020-09-25	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C2A1/2020	EPI_ISL_574033	2020-09-23	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-16C2ED/2020	EPI_ISL_574037	2020-09-10	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C2FC/2020	EPI_ISL_574038	2020-09-08	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C308/2020	EPI_ISL_574039	2020-09-26	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C335/2020	EPI_ISL_574042	2020-09-24	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C353/2020	EPI_ISL_574044	2020-09-22	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-16C371/2020	EPI_ISL_574046	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16C380/2020	EPI_ISL_574047	2020-09-22	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/England/ALDP-9D7959/2020	EPI_ISL_576601	2020-09-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1.177	GV
hCoV-19/England/ALDP-9D8B43/2020	EPI_ISL_576651	2020-09-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/MILK-9E1224/2020	EPI_ISL_581000	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/MILK-9E12AC/2020	EPI_ISL_581009	2020-09-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9E1039/2020	EPI_ISL_581106	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9E2065/2020	EPI_ISL_581120	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9E1E5D/2020	EPI_ISL_581126	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9E1E7B/2020	EPI_ISL_581152	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9E2144/2020	EPI_ISL_581159	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9E343B/2020	EPI_ISL_581161	2020-09-21	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9E2A85/2020	EPI_ISL_581178	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/PHWC-16F666/2020	EPI_ISL_586000	2020-10-05	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16F684/2020	EPI_ISL_586002	2020-10-02	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16F6B1/2020	EPI_ISL_586005	2020-09-29	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16F6EE/2020	EPI_ISL_586008	2020-10-05	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16F7CD/2020	EPI_ISL_586020	2020-10-01	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-16F7FA/2020	EPI_ISL_586023	2020-09-29	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/England/ALDP-A2EBD4/2020	EPI_ISL_587249	2020-10-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-A2E71C/2020	EPI_ISL_587267	2020-10-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/QEUH-A1E849/2020	EPI_ISL_587328	2020-09-29	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-9EA4F8/2020	EPI_ISL_589778	2020-09-24	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/QEUH-9DC778/2020	EPI_ISL_589788	2020-09-21	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Wales/MILK-9E2E01/2020	EPI_ISL_589792	2020-09-21	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/MILK-9E1E02/2020	EPI_ISL_589794	2020-09-20	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/PHWC-47EE87/2020	EPI_ISL_595603	2020-10-12	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47EEC3/2020	EPI_ISL_595607	2020-09-25	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47EEF0/2020	EPI_ISL_595610	2020-09-27	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/QEUH-9F9F04/2020	EPI_ISL_595775	2020-09-27	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/England/CAMC-A58825/2020	EPI_ISL_596942	2020-10-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/CAMC-A58649/2020	EPI_ISL_596965	2020-10-09	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/QEUH-A0BAA3/2020	EPI_ISL_599139	2020-09-30	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Wales/QEUH-A0AD8D/2020	EPI_ISL_599180	2020-10-01	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/QEUH-A0AC17/2020	EPI_ISL_599190	2020-10-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.6	GV
hCoV-19/England/QEUH-A0C83F/2020	EPI_ISL_599246	2020-10-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/QEUH-A0B065/2020	EPI_ISL_599313	2020-10-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/MILK-A79B70/2020	EPI_ISL_606803	2020-10-15	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/MILK-A79AFB/2020	EPI_ISL_606815	2020-10-15	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/MILK-A7AC5E/2020	EPI_ISL_606819	2020-10-16	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/MILK-A7D08C/2020	EPI_ISL_606822	2020-10-11	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/MILK-A7AD4C/2020	EPI_ISL_606830	2020-10-15	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/MILK-A799D0/2020	EPI_ISL_606888	2020-10-15	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/MILK-A7D0AA/2020	EPI_ISL_606900	2020-10-11	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/ALDP-A6DCF4/2020	EPI_ISL_606928	2020-10-14	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-A6F788/2020	EPI_ISL_606949	2020-10-14	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-A6E30D/2020	EPI_ISL_606964	2020-10-15	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-A6C9EF/2020	EPI_ISL_606972	2020-10-15	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-A695C0/2020	EPI_ISL_609075	2020-10-12	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-A6897A/2020	EPI_ISL_609080	2020-10-12	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-A68A68/2020	EPI_ISL_609130	2020-10-12	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/ALDP-A68AB3/2020	EPI_ISL_609154	2020-10-12	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Wales/CAMC-A58AF2/2020	EPI_ISL_609162	2020-10-09	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Wales/CAMC-A5811B/2020	EPI_ISL_609165	2020-10-09	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/Scotland/QEUH-A5E4A3/2020	EPI_ISL_609182	2020-10-12	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/CAMC-A57738/2020	EPI_ISL_609193	2020-10-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Wales/QEUH-A5DD6D/2020	EPI_ISL_609194	2020-10-12	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	G
hCoV-19/Wales/QEUH-A5E4C1/2020	EPI_ISL_609198	2020-10-12	Europe / United Kingdom / Wales	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/QEUH-A9FDAB/2020	EPI_ISL_611377	2020-10-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/QEUH-AA01AB/2020	EPI_ISL_611394	2020-10-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/QEUH-AA026C/2020	EPI_ISL_611401	2020-10-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/QEUH-A9F50D/2020	EPI_ISL_611412	2020-10-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.6	GV
hCoV-19/England/QEUH-A9F488/2020	EPI_ISL_611426	2020-10-16	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.7	GV
hCoV-19/England/QEUH-A9F44C/2020	EPI_ISL_611464	2020-10-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Wales/PHWC-47F615/2020	EPI_ISL_612702	2020-10-11	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F624/2020	EPI_ISL_612703	2020-10-12	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F633/2020	EPI_ISL_612704	2020-10-06	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-47F642/2020	EPI_ISL_612705	2020-10-13	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-47F660/2020	EPI_ISL_612707	2020-10-04	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F6AC/2020	EPI_ISL_612711	2020-10-08	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F6F7/2020	EPI_ISL_612715	2020-10-12	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.6	GV
hCoV-19/Wales/PHWC-47F712/2020	EPI_ISL_612716	2020-10-06	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.6	GV
hCoV-19/Wales/PHWC-47F721/2020	EPI_ISL_612717	2020-10-12	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F730/2020	EPI_ISL_612718	2020-10-12	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F74F/2020	EPI_ISL_612719	2020-10-12	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-47F77C/2020	EPI_ISL_612722	2020	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F78B/2020	EPI_ISL_612723	2020-10-13	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F7A9/2020	EPI_ISL_612724	2020-10-13	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F7C7/2020	EPI_ISL_612725	2020-10-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-47F7D6/2020	EPI_ISL_612726	2020-10-07	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F7F4/2020	EPI_ISL_612728	2020-10-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F81F/2020	EPI_ISL_612730	2020-10-15	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/Wales/PHWC-47F83D/2020	EPI_ISL_612732	2020-10-09	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F85B/2020	EPI_ISL_612734	2020-10-14	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
hCoV-19/Wales/PHWC-47F879/2020	EPI_ISL_612735	2020-10-16	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177.7	GV
