Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Northern Ireland/NIRE-FC447/2020	EPI_ISL_470086	2020-04-12	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.157	G
hCoV-19/England/CAMB-1AB938/2020	EPI_ISL_470160	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/England/CAMB-1AB631/2020	EPI_ISL_470170	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/England/CAMB-1AB2C4/2020	EPI_ISL_470232	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.229	G
hCoV-19/England/CAMB-1AB886/2020	EPI_ISL_470259	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.190	G
hCoV-19/England/CAMB-7F910/2020	EPI_ISL_470511	2020-04-08	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.229	G
hCoV-19/Australia/WA41/2020	EPI_ISL_470858	2020-03-20	Oceania / Australia / Western Australia	Human	Original			Illumina	Geneious			B.1	G
hCoV-19/Australia/WA44/2020	EPI_ISL_470861	2020-04-07	Oceania / Australia / Western Australia	Human	Original			Illumina	Geneious			B.1	G
hCoV-19/Australia/WA45/2020	EPI_ISL_470862	2020-04-08	Oceania / Australia / Western Australia	Human	Original			Illumina	Geneious			B.1	G
hCoV-19/Norway/2454/2020	EPI_ISL_471172	2020-04-17	Europe / Norway	Human	Vero E6 P1	Upper respiratory secretion		Illumina MiSeq	Assembly by reference based mapping using Tanoti			B.1.223	G
hCoV-19/England/OXON-B242F/2020	EPI_ISL_479144	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina				B.1.229	G
hCoV-19/Scotland/CVR1967/2020	EPI_ISL_484534	2020-04-08	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1	G
hCoV-19/Scotland/CVR1983/2020	EPI_ISL_484538	2020-04-09	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.256	G
hCoV-19/Scotland/CVR2164/2020	EPI_ISL_484565	2020-04-11	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.223	G
hCoV-19/Scotland/CVR2172/2020	EPI_ISL_484567	2020-04-11	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.157	G
hCoV-19/Scotland/CVR2189/2020	EPI_ISL_484569	2020-04-11	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.256	G
hCoV-19/Scotland/CVR2552/2020	EPI_ISL_484601	2020-04-15	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.223	G
hCoV-19/Scotland/CVR2598/2020	EPI_ISL_484611	2020-04-16	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1	G
hCoV-19/Scotland/CVR2614/2020	EPI_ISL_484615	2020-04-15	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1	G
hCoV-19/Scotland/CVR2636/2020	EPI_ISL_484624	2020-04-16	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1	G
hCoV-19/Scotland/EDB6608/2020	EPI_ISL_484683	2020-06-22	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore				B.1.418	G
hCoV-19/Scotland/EDB6609/2020	EPI_ISL_484684	2020-06-22	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore				B.1.418	G
hCoV-19/USA/WI-UW-479/2020	EPI_ISL_484854	2020-06-10	North America / USA / Wisconsin / Dane County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1.609	G
hCoV-19/England/200920118/2020	EPI_ISL_485604	2020-02-24	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1	G
hCoV-19/England/202561784/2020	EPI_ISL_485605	2020-06-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1	G
hCoV-19/England/202561785/2020	EPI_ISL_485606	2020-06-02	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1	G
hCoV-19/England/202561786/2020	EPI_ISL_485607	2020-06-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1	G
hCoV-19/England/202561787/2020	EPI_ISL_485608	2020-06-09	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1	G
hCoV-19/England/202561788/2020	EPI_ISL_485609	2020-06-14	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1	G
hCoV-19/Senegal/64096/2020	EPI_ISL_485717	2020-06-12	Africa / Senegal / Dakar / Keur Massar	Human	Original	Oropharyngeal swab		Illumina MiSeq	Bowtie2	NSP16_K170stop results in 43.3% truncation of the protein sequence.	info	B.1.225	G
hCoV-19/Peru/LIM-INS-015/2020	EPI_ISL_490209	2020-03-11	South America / Peru / Lima	Human	Original	Oropharyngeal swab		Illumina MiSeq	SPAdes			B.1	G
hCoV-19/England/202691844/2020	EPI_ISL_490225	2020-06-18	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B	O
hCoV-19/England/LOND-124C768/2020	EPI_ISL_490428	2020	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORT-2948F8/2020	EPI_ISL_490451	2020-03-27	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/NORW-EE24E/2020	EPI_ISL_490519	2020-04-24	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORW-EE2E4/2020	EPI_ISL_490528	2020-04-24	Europe / United Kingdom / England	Human	Original			Illumina				B.1.225	G
hCoV-19/England/NORW-EE369/2020	EPI_ISL_490532	2020-04-24	Europe / United Kingdom / England	Human	Original			Illumina				B.1.225	G
hCoV-19/England/NORW-EE41B/2020	EPI_ISL_490540	2020-04-24	Europe / United Kingdom / England	Human	Original			Illumina				B.1.225	G
hCoV-19/England/NORW-EE9B2/2020	EPI_ISL_490557	2020-05-12	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/SHEF-CBDCE/2020	EPI_ISL_490621	2020-04-19	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/Scotland/CVR2139/2020	EPI_ISL_490669	2020-04-11	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.256	G
hCoV-19/Scotland/CVR2360/2020	EPI_ISL_490685	2020-04-14	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.256	G
hCoV-19/Scotland/CVR2542/2020	EPI_ISL_490692	2020-04-16	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.256	G
hCoV-19/Argentina/PAIS-G0001/2020	EPI_ISL_499083	2020-04-15	South America / Argentina / Cordoba	Human	Vero cl76 P3	Nasopharyngeal swab		Illumina		NS3_G254stop results in 8.0% truncation of the protein sequence.	info	B.1	G
hCoV-19/England/PORT-2D3D1C/2020	EPI_ISL_499323	2020-04-21	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/LIVE-A58D8/2020	EPI_ISL_499644	2020-03-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A58F6/2020	EPI_ISL_499646	2020-03-17	Europe / United Kingdom / England	Human	Original			Illumina				B.1.223	G
hCoV-19/England/LIVE-A5A78/2020	EPI_ISL_499654	2020-03-16	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A6312/2020	EPI_ISL_499701	2020-03-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1.157	G
hCoV-19/England/LIVE-A650D/2020	EPI_ISL_499717	2020-03-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A6594/2020	EPI_ISL_499722	2020-03-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A66DD/2020	EPI_ISL_499732	2020-03-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A66EC/2020	EPI_ISL_499733	2020-03-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A6707/2020	EPI_ISL_499735	2020-03-16	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A6752/2020	EPI_ISL_499738	2020-03-19	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A69C5/2020	EPI_ISL_499760	2020-03-16	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A6A59/2020	EPI_ISL_499767	2020-03-16	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/LIVE-A6AE0/2020	EPI_ISL_499771	2020-03-16	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/NORT-296F5B/2020	EPI_ISL_499784	2020-04-22	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/NORT-29C7E4/2020	EPI_ISL_499788	2020-04-22	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/NORT-29CDA6/2020	EPI_ISL_499792	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/NORT-29CDB5/2020	EPI_ISL_499793	2020-05-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/England/LCST-24D734B/2020	EPI_ISL_499981	2020-06-29	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1	G
hCoV-19/Spain/AN-IBV-004097/2020	EPI_ISL_510052	2020-04-17	Europe / Spain / Andalusia / Malaga	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/AN-IBV-004098/2020	EPI_ISL_510053	2020-04-17	Europe / Spain / Andalusia / Malaga	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/AN-IBV-004124/2020	EPI_ISL_510059	2020-04-29	Europe / Spain / Andalusia / Benalmadena	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/CT-IBV-004155/2020	EPI_ISL_510067	2020-03-26	Europe / Spain / Catalunya / Barcelona	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/CT-IBV-004157/2020	EPI_ISL_510069	2020-03-26	Europe / Spain / Catalunya / Barcelona	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/CT-IBV-004162/2020	EPI_ISL_510072	2020-04-11	Europe / Spain / Catalunya / Barcelona	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/CT-IBV-004168/2020	EPI_ISL_510077	2020-03-26	Europe / Spain / Catalunya / Barcelona	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-006363/2020	EPI_ISL_510106	2020-05-04	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-006380/2020	EPI_ISL_510111	2020-04-02	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-006382/2020	EPI_ISL_510112	2020-04-08	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-006396/2020	EPI_ISL_510117	2020-03-19	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-006414/2020	EPI_ISL_510129	2020-05-19	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-006418/2020	EPI_ISL_510133	2020-05-04	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-006420/2020	EPI_ISL_510135	2020-04-05	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-006439/2020	EPI_ISL_510149	2020-03-17	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005282/2020	EPI_ISL_510168	2020-03-10	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005284/2020	EPI_ISL_510170	2020-03-13	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005287/2020	EPI_ISL_510173	2020-03-15	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005289/2020	EPI_ISL_510174	2020-03-15	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005291/2020	EPI_ISL_510176	2020-03-15	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005305/2020	EPI_ISL_510186	2020-03-22	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005311/2020	EPI_ISL_510191	2020-03-17	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005314/2020	EPI_ISL_510194	2020-03-16	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005320/2020	EPI_ISL_510199	2020-03-17	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005322/2020	EPI_ISL_510201	2020-03-17	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
hCoV-19/Spain/MD-IBV-005323/2020	EPI_ISL_510202	2020-03-17	Europe / Spain / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	G
