Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/England/20170042504/2020	EPI_ISL_465294	2020-04-08	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20170048604/2020	EPI_ISL_465302	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20172039304/2020	EPI_ISL_465339	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20172045804/2020	EPI_ISL_465348	2020-04-09	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20172045904/2020	EPI_ISL_465349	2020-04-09	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20172055004/2020	EPI_ISL_465359	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20172059204/2020	EPI_ISL_465370	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20172060104/2020	EPI_ISL_465371	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20188072804/2020	EPI_ISL_465514	2020-04-29	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20189163501/2020	EPI_ISL_465566	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20189166001/2020	EPI_ISL_465569	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20189166901/2020	EPI_ISL_465570	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20190003901/2020	EPI_ISL_465581	2020-05-01	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20190141101/2020	EPI_ISL_465592	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20190142001/2020	EPI_ISL_465593	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20192020301/2020	EPI_ISL_465598	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20194008304/2020	EPI_ISL_465607	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.164	GR
hCoV-19/England/20194099704/2020	EPI_ISL_465611	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20194102101/2020	EPI_ISL_465612	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20194103201/2020	EPI_ISL_465613	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20194104301/2020	EPI_ISL_465614	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20194106101/2020	EPI_ISL_465615	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20194106301/2020	EPI_ISL_465616	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20194106601/2020	EPI_ISL_465617	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20194106801/2020	EPI_ISL_465618	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20196026804/2020	EPI_ISL_465623	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20196064904/2020	EPI_ISL_465626	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/Canada/Qc-LSPQ-L00240569/2020	EPI_ISL_465679	2020-03-27	North America / Canada / Quebec	Human	Original			MGI CleanPlex		Stretches of NNNs (1.15% of overall sequence).	warn	B.1.1	GR
hCoV-19/Canada/Qc-LSPQ-L00241214/2020	EPI_ISL_465700	2020-03-23	North America / Canada / Quebec	Human	Original			MGI CleanPlex		Stretches of NNNs (1.19% of overall sequence).	warn	B.1	G
hCoV-19/England/20126004604/2020	EPI_ISL_465796	2020-03-19	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.164	GR
hCoV-19/England/20129067504/2020	EPI_ISL_465808	2020-03-12	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20134058904/2020	EPI_ISL_465811	2020-03-23	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20136103004/2020	EPI_ISL_465822	2020-03-26	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20136103104/2020	EPI_ISL_465823	2020-03-26	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20142015404/2020	EPI_ISL_465922	2020-03-31	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20142026704/2020	EPI_ISL_465939	2020-03-29	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20144021704/2020	EPI_ISL_465987	2020-03-29	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20144023504/2020	EPI_ISL_465995	2020-03-27	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/CAMB-1ABE48/2020	EPI_ISL_470096	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/CAMB-1AAC9A/2020	EPI_ISL_470141	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/CAMB-1ABB9C/2020	EPI_ISL_470148	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1.208	GR
hCoV-19/England/CAMB-1AA605/2020	EPI_ISL_470167	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/CAMB-1AB992/2020	EPI_ISL_470194	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/CAMB-1AB798/2020	EPI_ISL_470214	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/CAMB-1AA73F/2020	EPI_ISL_470233	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/England/OXON-B1FF2/2020	EPI_ISL_479105	2020	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.194	GR
hCoV-19/England/OXON-B2076/2020	EPI_ISL_479110	2020-04-14	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/OXON-B21EC/2020	EPI_ISL_479126	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/OXON-B228F/2020	EPI_ISL_479133	2020-04-23	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/OXON-B23D7/2020	EPI_ISL_479140	2020-04-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/OXON-B254A/2020	EPI_ISL_479154	2020-04-25	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/OXON-B2559/2020	EPI_ISL_479155	2020	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.194	GR
hCoV-19/England/OXON-B25FF/2020	EPI_ISL_479160	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
hCoV-19/England/OXON-B26ED/2020	EPI_ISL_479167	2020-04-23	Europe / United Kingdom / England	Human	Original			Illumina				B.1	G
hCoV-19/England/SHEF-D321F/2020	EPI_ISL_479283	2020-05-10	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1	GR
hCoV-19/India/MH-NIV-20878/2020	EPI_ISL_479515	2020-05-05	Asia / India / Maharashtra	Human	Original			Ion Torrent, Gene Studio				B.1.1	GR
hCoV-19/Russia/CRIE161454/2020	EPI_ISL_479621	2020-03-31	Europe / Russia / Moscow	Human	Original	Oropharyngeal swab		Illumina HiSeq 1500	CLC Genomics Workbench 8.5			B.1.1	GR
hCoV-19/Russia/CRIE155506/2020	EPI_ISL_479624	2020-03-30	Europe / Russia / Moscow	Human	Original	Oropharyngeal swab		Illumina HiSeq 1500	CLC Genomics Workbench 8.5			B.1.1	GR
hCoV-19/Canada/NB-237/2020	EPI_ISL_479650	2020-03-31	North America / Canada / New Brunswick	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.1	GR
hCoV-19/Vietnam/IBT-NIHE-03/2020	EPI_ISL_479756	2020-03-28	Asia / Vietnam / Hanoi	Human	Vero	Oropharyngeal swab		PacBio	Canu v2.0			B.1.1	GR
hCoV-19/Vietnam/IBT-NIHE-05/2020	EPI_ISL_479757	2020-03-25	Asia / Vietnam / Hanoi	Human	Vero	Oropharyngeal swab		PacBio	Canu v2.0			B.1.1	GR
hCoV-19/Vietnam/IBT-NIHE-16/2020	EPI_ISL_479758	2020-03-28	Asia / Vietnam / Hanoi	Human	Vero	Oropharyngeal swab		PacBio	Canu v2.0			B.1.1	GR
hCoV-19/Japan/PG-0243/2020	EPI_ISL_479933	2020-03-16	Asia / Japan / Kanto	Human	Original	Pharyngeal swab		Illumina NextSeq500	SKESA v. 2.3.0			B.1.1.164	GR
hCoV-19/Japan/PG-0247/2020	EPI_ISL_479935	2020-03-18	Asia / Japan / Kanto	Human	Original	Pharyngeal swab		Illumina NextSeq500	SKESA v. 2.3.0			B.1.1	GR
hCoV-19/England/SHEF-D1466/2020	EPI_ISL_484515	2020-06-07	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.171	GR
hCoV-19/England/SHEF-D1AEC/2020	EPI_ISL_484516	2020-06-04	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.1.171	GR
hCoV-19/Scotland/CVR1890/2020	EPI_ISL_484523	2020-04-08	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1.43	GR
hCoV-19/Scotland/CVR1932/2020	EPI_ISL_484525	2020-04-08	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1.43	GR
hCoV-19/Scotland/CVR2481/2020	EPI_ISL_484591	2020-04-15	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1	GR
hCoV-19/Scotland/CVR2621/2020	EPI_ISL_484618	2020-04-17	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1	GR
hCoV-19/Scotland/CVR2639/2020	EPI_ISL_484625	2020-04-17	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1	GR
hCoV-19/Scotland/CVR2683/2020	EPI_ISL_484637	2020-04-17	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1	GR
hCoV-19/Scotland/CVR2697/2020	EPI_ISL_484645	2020-04-18	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1	GR
hCoV-19/Scotland/CVR3007/2020	EPI_ISL_484656	2020-04-23	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1.43	GR
hCoV-19/Scotland/CVR3877/2020	EPI_ISL_484666	2020-05-30	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.1.174	GR
hCoV-19/Wales/PHWC-1655EB/2020	EPI_ISL_484686	2020-06-26	Europe / United Kingdom / Wales	Human	Original			Oxford Nanopore				B.1.1.1	GR
hCoV-19/Poland/IHG_PAS_4_273/2020	EPI_ISL_485400	2020-06-01	Europe / Poland / Łódzkie	Human	Original	Oropharyngeal swab		Illumina NovaSeq 6000	STAR v.2.5.2b, samtools v.1.10, bcftools v.1.10.2			B.1.1	GR
hCoV-19/Australia/NSW634/2020	EPI_ISL_490043	2020-07-05	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1.133	GR
hCoV-19/Bangladesh/BCSIR-NILMRC-247/2020	EPI_ISL_490110	2020-07-07	Asia / Bangladesh / Khulna	Human	Original	Nasopharyngeal swab		MiniSeq	DRAGEN RNA Pathogen Detection 3.5.14			B.1.1.25	GR
hCoV-19/England/LIVE-A1793/2020	EPI_ISL_490337	2020-06-22	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1	GR
