Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Wales/PHWC-2A923/2020	EPI_ISL_445637	2020-04-08	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.372	GR
hCoV-19/Wales/PHWC-2A932/2020	EPI_ISL_445638	2020-04-07	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.372	GR
hCoV-19/Wales/PHWC-2A941/2020	EPI_ISL_445639	2020-04-08	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.372	GR
hCoV-19/Wales/PHWC-2AAC6/2020	EPI_ISL_445662	2020-04-05	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2AD27/2020	EPI_ISL_445696	2020-04-05	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2B412/2020	EPI_ISL_445708	2020-04-11	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2B4A9/2020	EPI_ISL_445716	2020-04-11	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.369	GR
hCoV-19/Wales/PHWC-2B62B/2020	EPI_ISL_445737	2020-04-10	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2B667/2020	EPI_ISL_445741	2020-04-12	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.10	GR
hCoV-19/Wales/PHWC-2B6B2/2020	EPI_ISL_445746	2020-04-12	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2B6C1/2020	EPI_ISL_445747	2020-04-12	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2B791/2020	EPI_ISL_445760	2020-04-13	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.372	GR
hCoV-19/Wales/PHWC-2B7A0/2020	EPI_ISL_445761	2020-04-12	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.1	GR
hCoV-19/Wales/PHWC-2B816/2020	EPI_ISL_445766	2020-04-09	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.372	GR
hCoV-19/Wales/PHWC-2B843/2020	EPI_ISL_445769	2020-04-10	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.277	GR
hCoV-19/Wales/PHWC-2B922/2020	EPI_ISL_445782	2020-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.372	GR
hCoV-19/Wales/PHWC-2BDDB/2020	EPI_ISL_445849	2020-04-10	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.369	GR
hCoV-19/Wales/PHWC-2BDEA/2020	EPI_ISL_445850	2020-04-10	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.369	GR
hCoV-19/Wales/PHWC-2C7BE/2020	EPI_ISL_445910	2020-03-31	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2C9C7/2020	EPI_ISL_445931	2020-03-31	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2CAB5/2020	EPI_ISL_445945	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2CB2B/2020	EPI_ISL_445951	2020-04-01	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2D3B9/2020	EPI_ISL_445980	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1	GR
hCoV-19/Wales/PHWC-2DDF7/2020	EPI_ISL_446025	2020-04-14	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2DFA6/2020	EPI_ISL_446044	2020-04-10	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.10	GR
hCoV-19/Wales/PHWC-2EBFC/2020	EPI_ISL_446126	2020-04-06	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2EFA5/2020	EPI_ISL_446182	2020-04-04	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Wales/PHWC-2F0DE/2020	EPI_ISL_446199	2020-04-06	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.1.289	GR
hCoV-19/Belgium/UGent-54/2020	EPI_ISL_451167	2020-04-01	Europe / Belgium / Ghent	Human	Original			Nanopore MinION	Artic network			B.1.1.75	GR
hCoV-19/Belgium/UGent-62/2020	EPI_ISL_451173	2020-04-05	Europe / Belgium / Ghent	Human	Original			Nanopore MinION	Artic network	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.75	GR
hCoV-19/Uganda/UG004/2020	EPI_ISL_451186	2020-03-27	Africa / Uganda	Human	Original	Swab		Nanopore MinION	Minimap2			B.1.1.369	GR
hCoV-19/Uganda/UG007/2020	EPI_ISL_451189	2020-03-30	Africa / Uganda	Human	Original	Swab		Nanopore MinION	Minimap2			B.1.1.369	GR
hCoV-19/Uganda/UG008/2020	EPI_ISL_451190	2020-03-30	Africa / Uganda	Human	Original	Swab		Nanopore MinION	Minimap2			B.1.1.369	GR
hCoV-19/Uganda/UG010/2020	EPI_ISL_451192	2020-03-30	Africa / Uganda	Human	Original	Swab		Nanopore MinION	Minimap2			B.1.1.369	GR
hCoV-19/Australia/NSW261/2020	EPI_ISL_451526	2020-03-27	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	GR
hCoV-19/Australia/NSW276/2020	EPI_ISL_451540	2020-03-20	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	GR
hCoV-19/Australia/NSW287/2020	EPI_ISL_451551	2020-04-03	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	GR
hCoV-19/Australia/NSW329/2020	EPI_ISL_451591	2020-03-31	Oceania / Australia / New South Wales / Sydney	Human	Original			Illumina iSeq				B.1.1	GR
hCoV-19/Poland/Pom3/2020	EPI_ISL_451644	2020-05-02	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.1	GR
hCoV-19/Poland/Pom4/2020	EPI_ISL_451645	2020-05-02	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.1	GR
hCoV-19/Poland/Pom5/2020	EPI_ISL_451646	2020-04-22	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			C.10	GR
hCoV-19/Poland/Pom6/2020	EPI_ISL_451647	2020-04-23	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			C.10	GR
hCoV-19/Poland/Pom7/2020	EPI_ISL_451648	2020-04-26	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.1	GR
hCoV-19/Poland/Pom8/2020	EPI_ISL_451649	2020-04-27	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.1	GR
hCoV-19/Poland/Pom9/2020	EPI_ISL_451650	2020-04-27	Europe / Poland / Pomorze	Human	Original			Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1.1	GR
hCoV-19/Poland/Sla1/2020	EPI_ISL_451655	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Poland/Sla2/2020	EPI_ISL_451656	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Poland/Sla3/2020	EPI_ISL_451657	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Poland/Sla4/2020	EPI_ISL_451658	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Poland/Sla5/2020	EPI_ISL_451659	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Poland/Sla6/2020	EPI_ISL_451660	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Poland/Sla7/2020	EPI_ISL_451661	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Poland/Sla8/2020	EPI_ISL_451662	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Poland/Sla10/2020	EPI_ISL_451664	2020-05-05	Europe / Poland / Slask	Human	Original		Active miner	Nanopore MinION	ARTICv3 / Geneious Prime 2020.1.2			B.1.1	GR
hCoV-19/Switzerland/BE-ETHZ-100122/2020	EPI_ISL_451706	2020-03-16	Europe / Switzerland / Bern	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.10	GR
hCoV-19/Switzerland/GR-ETHZ-100141/2020	EPI_ISL_451725	2020-03-15	Europe / Switzerland / Grisons	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.372	GR
hCoV-19/Switzerland/GR-ETHZ-100150/2020	EPI_ISL_451734	2020-03-16	Europe / Switzerland / Grisons	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.10	GR
hCoV-19/Switzerland/BE-ETHZ-100801/2020	EPI_ISL_451751	2020-03-25	Europe / Switzerland / Bern	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.1	GR
hCoV-19/Switzerland/VD-ETHZ-100839/2020	EPI_ISL_451787	2020-03-25	Europe / Switzerland / Vaud	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/VD-ETHZ-100845/2020	EPI_ISL_451792	2020-03-25	Europe / Switzerland / Vaud	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.1	GR
hCoV-19/Switzerland/ZH-ETHZ-101180/2020	EPI_ISL_451842	2020-03-31	Europe / Switzerland / Zurich	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/ZH-ETHZ-101191/2020	EPI_ISL_451853	2020-03-31	Europe / Switzerland / Zurich	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/BL-ETHZ-110430/2020	EPI_ISL_451859	2020-04-07	Europe / Switzerland / Basel-Landschaft	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1	GR
hCoV-19/Switzerland/GL-ETHZ-110455/2020	EPI_ISL_451875	2020-04-07	Europe / Switzerland / Glarus	Human	Original	Oropharyngeal swab		Illumina MiSeq	V-pipe			B.1.1.372	GR
hCoV-19/Croatia/ZG-297-20/2020	EPI_ISL_451934	2020-03-05	Europe / Croatia / Varazdin County	Human	Vero E6	Combined naso- and oropharyngeal swab		Illumina MiSeq		NS8_E106stop results in 13.2% truncation of the protein sequence.	info	B.1.1.1	GR
hCoV-19/Scotland/GCVR-170FD0/2020	EPI_ISL_459552	2020-03-27	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/Scotland/GCVR-170617/2020	EPI_ISL_459614	2020-03-24	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/Scotland/GCVR-1712B8/2020	EPI_ISL_459621	2020-03-27	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/Scotland/GCVR-1702C8/2020	EPI_ISL_459626	2020-03-24	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/Scotland/GCVR-16FF89/2020	EPI_ISL_459630	2020-03-24	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/Scotland/GCVR-170495/2020	EPI_ISL_459636	2020-03-23	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/Scotland/GCVR-17128B/2020	EPI_ISL_459638	2020-03-26	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/Scotland/GCVR-171054/2020	EPI_ISL_459656	2020-03-27	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/Scotland/GCVR-1709A5/2020	EPI_ISL_459662	2020-03-25	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1	GR
hCoV-19/Scotland/GCVR-171090/2020	EPI_ISL_459682	2020-03-27	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/Scotland/GCVR-17126D/2020	EPI_ISL_459692	2020-03-27	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/Scotland/GCVR-17125E/2020	EPI_ISL_459708	2020-03-26	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.1.372	GR
hCoV-19/England/20119040504/2020	EPI_ISL_465058	2020-03-12	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	O
hCoV-19/England/20119063104/2020	EPI_ISL_465086	2020-03-13	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.10	GR
hCoV-19/England/20119092204/2020	EPI_ISL_465131	2020-03-12	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20169003304/2020	EPI_ISL_465173	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20169003404/2020	EPI_ISL_465174	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20169004504/2020	EPI_ISL_465178	2020-04-16	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20169014804/2020	EPI_ISL_465198	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20169018304/2020	EPI_ISL_465202	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	O
hCoV-19/England/20169032504/2020	EPI_ISL_465227	2020-04-17	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20169037504/2020	EPI_ISL_465245	2020-04-14	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20169042204/2020	EPI_ISL_465253	2020-04-18	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20169042304/2020	EPI_ISL_465254	2020-04-18	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20170002404/2020	EPI_ISL_465266	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.48	GR
hCoV-19/England/20170003404/2020	EPI_ISL_465270	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.48	GR
hCoV-19/England/20170003504/2020	EPI_ISL_465271	2020-04-19	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.48	GR
hCoV-19/England/20170033804/2020	EPI_ISL_465280	2020-04-15	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20172000604/2020	EPI_ISL_465312	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20172042904/2020	EPI_ISL_465343	2020-04-13	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20172048304/2020	EPI_ISL_465353	2020-04-13	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20174003604/2020	EPI_ISL_465381	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20174003904/2020	EPI_ISL_465382	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20174036804/2020	EPI_ISL_465396	2020-04-16	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20174037704/2020	EPI_ISL_465397	2020-04-13	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20174038204/2020	EPI_ISL_465398	2020-04-13	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20174050404/2020	EPI_ISL_465407	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20176041104/2020	EPI_ISL_465411	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20176047004/2020	EPI_ISL_465417	2020-04-22	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.1	GR
hCoV-19/England/20180011204/2020	EPI_ISL_465428	2020-04-20	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20180026004/2020	EPI_ISL_465433	2020-04-27	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20180032304/2020	EPI_ISL_465436	2020-04-24	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20182008204/2020	EPI_ISL_465448	2020-04-28	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.8	GR
hCoV-19/England/20184046404/2020	EPI_ISL_465458	2020-04-28	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.372	GR
hCoV-19/England/20188012604/2020	EPI_ISL_465492	2020-04-29	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20188072401/2020	EPI_ISL_465513	2020-04-30	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20188152504/2020	EPI_ISL_465520	2020-04-30	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1	GR
hCoV-19/England/20188153704/2020	EPI_ISL_465521	2020-04-29	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
hCoV-19/England/20188160304/2020	EPI_ISL_465523	2020-04-21	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.1.369	GR
