Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/USA/WA-S48/2020	EPI_ISL_417101	2020-02-29	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S49/2020	EPI_ISL_417102	2020-03-04	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S50/2020	EPI_ISL_417103	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S51/2020	EPI_ISL_417104	2020-03-03	North America / USA / Washington	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S52/2020	EPI_ISL_417105	2020-03-03	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S53/2020	EPI_ISL_417106	2020-03-03	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S54/2020	EPI_ISL_417107	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S55/2020	EPI_ISL_417108	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S57/2020	EPI_ISL_417110	2020-03-03	North America / USA / Washington	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S58/2020	EPI_ISL_417111	2020-03-05	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S59/2020	EPI_ISL_417112	2020-03-02	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S61/2020	EPI_ISL_417114	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S62/2020	EPI_ISL_417115	2020-03-03	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S63/2020	EPI_ISL_417116	2020-03-04	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S64/2020	EPI_ISL_417117	2020-03-03	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S65/2020	EPI_ISL_417118	2020-03-03	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S66/2020	EPI_ISL_417119	2020-03-06	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S67/2020	EPI_ISL_417120	2020-03-04	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S68/2020	EPI_ISL_417121	2020-03-04	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S69/2020	EPI_ISL_417122	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S70/2020	EPI_ISL_417123	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S71/2020	EPI_ISL_417124	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S72/2020	EPI_ISL_417125	2020-03-06	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S73/2020	EPI_ISL_417126	2020-03-05	North America / USA / Washington	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S74/2020	EPI_ISL_417127	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S75/2020	EPI_ISL_417128	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S76/2020	EPI_ISL_417129	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S77/2020	EPI_ISL_417130	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S79/2020	EPI_ISL_417132	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S80/2020	EPI_ISL_417133	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S81/2020	EPI_ISL_417134	2020-02-26	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S82/2020	EPI_ISL_417135	2020-02-22	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S83/2020	EPI_ISL_417136	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S84/2020	EPI_ISL_417137	2020-02-21	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S86/2020	EPI_ISL_417139	2020-03-01	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S87/2020	EPI_ISL_417140	2020-03-01	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S88/2020	EPI_ISL_417141	2020-03-01	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S89/2020	EPI_ISL_417142	2020-02-29	North America / USA / Washington / Umatilla County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S90/2020	EPI_ISL_417143	2020-02-29	North America / USA / Washington / Umatilla County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S91/2020	EPI_ISL_417144	2020-03-02	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S92/2020	EPI_ISL_417145	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S93/2020	EPI_ISL_417146	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S94/2020	EPI_ISL_417147	2020-02-28	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S95/2020	EPI_ISL_417148	2020-02-28	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S96/2020	EPI_ISL_417149	2020-02-28	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S97/2020	EPI_ISL_417150	2020-02-28	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S98/2020	EPI_ISL_417151	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S99/2020	EPI_ISL_417152	2020-02-28	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S100/2020	EPI_ISL_417153	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S101/2020	EPI_ISL_417154	2020-02-28	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S102/2020	EPI_ISL_417155	2020-02-28	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S103/2020	EPI_ISL_417156	2020-02-28	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S104/2020	EPI_ISL_417157	2020-03-05	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S105/2020	EPI_ISL_417158	2020-02-28	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S106/2020	EPI_ISL_417159	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S107/2020	EPI_ISL_417160	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S108/2020	EPI_ISL_417161	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S109/2020	EPI_ISL_417162	2020-03-01	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S110/2020	EPI_ISL_417163	2020-03-05	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S111/2020	EPI_ISL_417164	2020-03-07	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S112/2020	EPI_ISL_417165	2020-03-08	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S113/2020	EPI_ISL_417166	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S114/2020	EPI_ISL_417167	2020-03-05	North America / USA / Washington / Snohomish County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S115/2020	EPI_ISL_417168	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S116/2020	EPI_ISL_417169	2020-03-02	North America / USA / Washington	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S117/2020	EPI_ISL_417170	2020-03-02	North America / USA / Washington	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S118/2020	EPI_ISL_417171	2020-03-01	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S119/2020	EPI_ISL_417172	2020-02-29	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/USA/WA-S122/2020	EPI_ISL_417175	2020-03-02	North America / USA / Washington / Grant County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			A.1	S
hCoV-19/Hong Kong/HKPU1_2101/2020	EPI_ISL_417176	2020-01-21	Asia / Hong Kong	Human	Original			Nanopore MinION and Illumina MiSeq				A	S
hCoV-19/Hong Kong/HKPU19_0402/2020	EPI_ISL_417181	2020-02-05	Asia / Hong Kong	Human	Original			Nanopore MinION and Illumina MiSeq				B.42	O
hCoV-19/Hong Kong/HKPU28_3001/2020	EPI_ISL_417185	2020-02-09	Asia / Hong Kong	Human	Original			Nanopore MinION and Illumina MiSeq				B	O
hCoV-19/Hong Kong/HKPU29_0102/2020	EPI_ISL_417187	2020-02-08	Asia / Hong Kong	Human	Original			Nanopore MinION and Illumina MiSeq				B.43	O
hCoV-19/Hong Kong/HKPU30_2901/2020	EPI_ISL_417188	2020-02-08	Asia / Hong Kong	Human	Original			Nanopore MinION and Illumina MiSeq				B.43	O
hCoV-19/Hong Kong/HKPU32_0402/2020	EPI_ISL_417193	2020-02-09	Asia / Hong Kong	Human	Original			Nanopore MinION and Illumina MiSeq				B.43	O
hCoV-19/USA/MN26-MDH26/2020	EPI_ISL_417194	2020-03-12	North America / USA / Minnesota	Human	Original			Nanopore MinION	ARTIC-nCoV-bioinformaticsSOP v1.0.0			A.1	S
hCoV-19/Hong Kong/HKPU34_3001/2020	EPI_ISL_417197	2020-02-09	Asia / Hong Kong	Human	Original			Nanopore MinION and Illumina MiSeq				B.43	O
hCoV-19/England/20109050106/2020	EPI_ISL_417263	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/20109093606/2020	EPI_ISL_417285	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/England/20109098906/2020	EPI_ISL_417296	2020-03-06	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)	Gap of 3 nucleotides when compared to the reference sequence.	info	B.47	L
hCoV-19/Hangzhou/HZ48/2020	EPI_ISL_418441	2020-01-21	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ49/2020	EPI_ISL_418442	2020-01-21	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ162/2020	EPI_ISL_418508	2020-01-23	Asia / China / Zhejiang / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ178/2020	EPI_ISL_418509	2020-01-23	Asia / China / Zhejiang / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ185/2020	EPI_ISL_418510	2020-01-23	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ477/2020	EPI_ISL_418511	2020-01-24	Asia / China / Zhejiang / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ481/2020	EPI_ISL_418512	2020-01-25	Asia / China / Zhejiang / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ551/2020	EPI_ISL_418513	2020-01-25	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ576/2020	EPI_ISL_418514	2020-01-25	Asia / China / Zhejiang / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Hangzhou/HZ638/2020	EPI_ISL_418515	2020-01-25	Asia / China / Hangzhou	Human	Original	Nasopharyngeal swab		illumina Miseq and Nanopore Minion	bwa, samtools, vcflib			B	L
hCoV-19/Spain/PV-ISCIII-201602/2020	EPI_ISL_419709	2020-03-04	Europe / Spain / Basque Country	Human	Original	Oropharyngeal swab		Illumina MiSeq	Mapping consensus			A.2	S
hCoV-19/USA/VA-DCLS-0017/2020	EPI_ISL_419711	2020-03-11	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			A.1	S
hCoV-19/USA/VA-DCLS-0021/2020	EPI_ISL_419713	2020-03-11	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			A	S
hCoV-19/Australia/VIC108/2020	EPI_ISL_419714	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
hCoV-19/Australia/VIC111/2020	EPI_ISL_419715	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC110/2020	EPI_ISL_419716	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC115/2020	EPI_ISL_419717	2020-03-18	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC118/2020	EPI_ISL_419719	2020-03-17	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC117/2020	EPI_ISL_419727	2020-03-19	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
hCoV-19/Australia/VIC126/2020	EPI_ISL_419728	2020-03-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.2.2	S
hCoV-19/Australia/VIC129/2020	EPI_ISL_419732	2020-03-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10	Gap of 3 nucleotides when compared to the reference sequence.	info	B	L
hCoV-19/Australia/VIC13/2020	EPI_ISL_419733	2020-01-31	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B	S
hCoV-19/Australia/VIC17/2020	EPI_ISL_419736	2020-03-07	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
hCoV-19/Australia/VIC24/2020	EPI_ISL_419739	2020-03-09	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC20/2020	EPI_ISL_419741	2020-03-08	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC27/2020	EPI_ISL_419746	2020-03-10	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
hCoV-19/Australia/VIC28/2020	EPI_ISL_419747	2020-03-10	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
hCoV-19/Australia/VIC32/2020	EPI_ISL_419751	2020-03-10	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
hCoV-19/Australia/VIC33/2020	EPI_ISL_419752	2020-03-10	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
hCoV-19/Australia/VIC35/2020	EPI_ISL_419755	2020-03-10	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A	S
hCoV-19/Australia/VIC40/2020	EPI_ISL_419758	2020-03-11	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
hCoV-19/Australia/VIC41/2020	EPI_ISL_419760	2020-03-11	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			A.1	S
