Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Switzerland/VD-ETHZ-480394/2021	EPI_ISL_1004001	2021-02-01	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.44	GV
hCoV-19/Switzerland/ZH-ETHZ-481071/2021	EPI_ISL_1004005	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.44	GV
hCoV-19/Switzerland/ZH-ETHZ-480336/2021	EPI_ISL_1004011	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-481109/2021	EPI_ISL_1004020	2021-02-01	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.44	GV
hCoV-19/Switzerland/AG-ETHZ-480462/2021	EPI_ISL_1004029	2021-02-02	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/BL-ETHZ-480454/2021	EPI_ISL_1004038	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.43	GV
hCoV-19/Switzerland/BL-ETHZ-480489/2021	EPI_ISL_1004041	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/BL-ETHZ-480485/2021	EPI_ISL_1004043	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/BL-ETHZ-480477/2021	EPI_ISL_1004049	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/BL-ETHZ-480535/2021	EPI_ISL_1004051	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/BL-ETHZ-480464/2021	EPI_ISL_1004053	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/BL-ETHZ-480480/2021	EPI_ISL_1004056	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/BL-ETHZ-480536/2021	EPI_ISL_1004057	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/NE-ETHZ-481139/2021	EPI_ISL_1004063	2021-02-02	Europe / Switzerland / Neuchatel	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.44	GV
hCoV-19/Switzerland/SO-ETHZ-480366/2021	EPI_ISL_1004068	2021-02-02	Europe / Switzerland / Solothurn	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.43	GV
hCoV-19/Switzerland/VD-ETHZ-480570/2021	EPI_ISL_1004079	2021-02-02	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.44	GV
hCoV-19/Switzerland/ZH-ETHZ-480504/2021	EPI_ISL_1004105	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/BL-ETHZ-480580/2021	EPI_ISL_1004109	2021-02-03	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-480763/2021	EPI_ISL_1004118	2021-02-03	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.44	GV
hCoV-19/Switzerland/TI-ETHZ-481169/2021	EPI_ISL_1004160	2021-02-04	Europe / Switzerland / Ticino	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-480675/2021	EPI_ISL_1004163	2021-02-04	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.43	GV
hCoV-19/Switzerland/ZH-ETHZ-480697/2021	EPI_ISL_1004165	2021-02-04	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.43	GV
hCoV-19/Switzerland/ZH-ETHZ-480644/2021	EPI_ISL_1004166	2021-02-04	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-480696/2021	EPI_ISL_1004167	2021-02-04	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177	GV
hCoV-19/Switzerland/ZH-ETHZ-480596/2021	EPI_ISL_1004170	2021-02-04	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.177.44	GV
hCoV-19/Poland/2142379035_gx1/2021	EPI_ISL_1007956	2021-02-03	Europe / Poland / Wielkopolska / Poznań	Human	Original	Oropharyngeal and nasopharyngeal swab		Oxford Nanopore	ARTICv3			B.1.177	GV
hCoV-19/Poland/2142379658_gx1/2021	EPI_ISL_1007957	2021-02-03	Europe / Poland / Wielkopolska / Poznań	Human	Original	Oropharyngeal and nasopharyngeal swab		Oxford Nanopore	ARTICv3			B.1.177	GV
hCoV-19/Poland/2142694664_gx1/2021	EPI_ISL_1007961	2021-01-20	Europe / Poland / Wielkopolska / Poznań	Human	Original	Oropharyngeal and nasopharyngeal swab		Oxford Nanopore	ARTICv3			B.1.177	GV
hCoV-19/Poland/2142738060_gx1/2021	EPI_ISL_1007964	2021-02-03	Europe / Poland / Wielkopolska / Poznań	Human	Original	Oropharyngeal and nasopharyngeal swab		Oxford Nanopore	ARTICv3			B.1.177	GV
hCoV-19/Poland/2142821400_gx1/2021	EPI_ISL_1007966	2021-02-01	Europe / Poland / Wielkopolska / Skórzewo	Human	Original	Oropharyngeal and nasopharyngeal swab		Oxford Nanopore	ARTICv3			B.1.177	GV
hCoV-19/Poland/2142837276_gx1/2021	EPI_ISL_1007973	2021-02-01	Europe / Poland / Wielkopolska / Wysławice	Human	Original	Oropharyngeal and nasopharyngeal swab		Oxford Nanopore	ARTICv3			B.1.177	GV
hCoV-19/Netherlands/DR-RIVM-12087/2021	EPI_ISL_1013819	2021-01-29	Europe / Netherlands / Drenthe	Human	Original			Nanopore MinION				B.1.177.40	GV
hCoV-19/Netherlands/DR-RIVM-12110/2021	EPI_ISL_1013825	2021-01-26	Europe / Netherlands / Drenthe	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/DR-RIVM-12233/2021	EPI_ISL_1013831	2021-01-28	Europe / Netherlands / Drenthe	Human	Original			Nanopore MinION				B.1.177.40	GV
hCoV-19/Netherlands/DR-RIVM-12281/2021	EPI_ISL_1013833	2021-01-26	Europe / Netherlands / Drenthe	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/FR-RIVM-12086/2021	EPI_ISL_1013840	2021-01-29	Europe / Netherlands / Friesland	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/FR-RIVM-12097/2021	EPI_ISL_1013843	2021-02-01	Europe / Netherlands / Friesland	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/GE-RIVM-11887/2021	EPI_ISL_1013867	2021-01-26	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/GE-RIVM-11983/2021	EPI_ISL_1013879	2021-01-26	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/GE-RIVM-12047/2021	EPI_ISL_1013888	2021-01-25	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/GE-RIVM-12125/2021	EPI_ISL_1013889	2021-01-30	Europe / Netherlands / Gelderland	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/NB-RIVM-12266/2021	EPI_ISL_1013930	2021-02-04	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/NB-RIVM-12320/2021	EPI_ISL_1013936	2021-02-04	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/NB-RIVM-12323/2021	EPI_ISL_1013939	2021-02-04	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/NB-RIVM-12365/2021	EPI_ISL_1013948	2021-02-04	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/NB-RIVM-12374/2021	EPI_ISL_1013955	2021-02-04	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/NH-RIVM-12060/2021	EPI_ISL_1013969	2021-01-25	Europe / Netherlands / Noord-Holland	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Denmark/DCGC-42824/2021	EPI_ISL_1023102	2021-02-08	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.35	GV
hCoV-19/Denmark/DCGC-42840/2021	EPI_ISL_1023118	2021-02-08	Europe / Denmark / Nordjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 1 nucleotide(s) found at refpos 11083 (FRAMESHIFT confirmed by the submitter).	info	B.1.177.35	GV
hCoV-19/Denmark/DCGC-44047/2021	EPI_ISL_1024425	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.177	GV
hCoV-19/Denmark/DCGC-44147/2021	EPI_ISL_1024525	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.177	GV
hCoV-19/Denmark/DCGC-44161/2021	EPI_ISL_1024539	2021-02-01	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.35	GV
hCoV-19/Denmark/DCGC-44229/2021	EPI_ISL_1024607	2021-02-01	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.35	GV
hCoV-19/Denmark/DCGC-45393/2020	EPI_ISL_1025771	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.41	GV
hCoV-19/Denmark/DCGC-45411/2020	EPI_ISL_1025789	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.42	GV
hCoV-19/Denmark/DCGC-45419/2020	EPI_ISL_1025797	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177	GV
hCoV-19/Denmark/DCGC-45472/2020	EPI_ISL_1025850	2020-12-14	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.42	GV
hCoV-19/Denmark/DCGC-45532/2020	EPI_ISL_1025910	2020-11-30	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 1 nucleotide(s) found at refpos 11083 (FRAMESHIFT confirmed by the submitter).	info	B.1.177	GV
hCoV-19/Italy/CAM-TIGEM-2204/2021	EPI_ISL_1056900	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177.83	GV
hCoV-19/Italy/CAM-TIGEM-2215/2021	EPI_ISL_1056903	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177.83	GV
hCoV-19/Italy/CAM-TIGEM-2220/2021	EPI_ISL_1056904	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177	GV
hCoV-19/Italy/CAM-TIGEM-2221/2021	EPI_ISL_1056905	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177	GV
hCoV-19/Italy/CAM-TIGEM-2222/2021	EPI_ISL_1056906	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177	GV
hCoV-19/Italy/CAM-TIGEM-2224/2021	EPI_ISL_1056908	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177.83	GV
hCoV-19/Italy/CAM-TIGEM-2232/2021	EPI_ISL_1056913	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177	GV
hCoV-19/Italy/CAM-TIGEM-2248/2021	EPI_ISL_1056915	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177	GV
hCoV-19/Italy/CAM-TIGEM-2262/2021	EPI_ISL_1056921	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177	GV
hCoV-19/Italy/CAM-TIGEM-2288/2021	EPI_ISL_1056941	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177	GV
hCoV-19/Italy/CAM-TIGEM-2301/2021	EPI_ISL_1056949	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.177	GV
hCoV-19/Spain/VC-IBV-98014534/2021	EPI_ISL_1060288	2021-01-14	Europe / Spain / Comunitat Valenciana / Elda	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.177	GV
hCoV-19/Spain/VC-IBV-98014535/2021	EPI_ISL_1060289	2021-01-14	Europe / Spain / Comunitat Valenciana / Elda	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.177	GV
hCoV-19/Spain/VC-IBV-98014536/2021	EPI_ISL_1060290	2021-01-14	Europe / Spain / Comunitat Valenciana / Elda	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.177	GV
hCoV-19/Denmark/DCGC-45635/2020	EPI_ISL_1065145	2020-12-14	Europe / Denmark	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 1 nucleotides when compared to the reference sequence.	info	B.1.177.35	GV
hCoV-19/Denmark/DCGC-46773/2021	EPI_ISL_1066283	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.35	GV
hCoV-19/Denmark/DCGC-46830/2020	EPI_ISL_1066341	2020-12-07	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.42	GV
hCoV-19/Denmark/DCGC-46909/2021	EPI_ISL_1066420	2021-02-08	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.177	GV
hCoV-19/Denmark/DCGC-46918/2020	EPI_ISL_1066429	2020-12-28	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.42	GV
hCoV-19/Denmark/DCGC-46922/2020	EPI_ISL_1066433	2020-12-28	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.42	GV
hCoV-19/Denmark/DCGC-46926/2021	EPI_ISL_1066437	2021-01-18	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.41	GV
hCoV-19/Denmark/DCGC-46930/2021	EPI_ISL_1066441	2021-02-08	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.177	GV
hCoV-19/Denmark/DCGC-46945/2020	EPI_ISL_1066456	2020-12-28	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.42	GV
hCoV-19/Denmark/DCGC-46952/2020	EPI_ISL_1066463	2020-12-14	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.41	GV
hCoV-19/Denmark/DCGC-46968/2020	EPI_ISL_1066479	2020-12-21	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.177.42	GV
hCoV-19/Israel/CVL-2686/2021	EPI_ISL_1073482	2021-01-04	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.177.35	GV
hCoV-19/Israel/CVL-2687/2021	EPI_ISL_1073483	2021-01-04	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.177.35	GV
hCoV-19/Israel/CVL-2692/2021	EPI_ISL_1073486	2021-01-04	Asia / Israel / Central	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.177.35	GV
hCoV-19/Israel/CVL-1050/2021	EPI_ISL_1073571	2021-01-03	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.177.35	GV
hCoV-19/Israel/CVL-848/2020	EPI_ISL_1073586	2020-12-29	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.177.35	GV
hCoV-19/Israel/CVL-871/2020	EPI_ISL_1073592	2020-12-29	Asia / Israel	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.177.35	GV
hCoV-19/Sweden/SUS0000037/2021	EPI_ISL_1081879	2021-02-02	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.177	GV
hCoV-19/Sweden/SUS0000041/2021	EPI_ISL_1081883	2021-02-03	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.177	GV
hCoV-19/Sweden/SUS0000043/2021	EPI_ISL_1081885	2021-02-05	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.177.35	GV
hCoV-19/Sweden/SUS0000048/2021	EPI_ISL_1081890	2021-02-08	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.177	GV
hCoV-19/Sweden/SUS0000054/2021	EPI_ISL_1081896	2021-02-08	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.177	GV
hCoV-19/Sweden/SUS0000065/2021	EPI_ISL_1081907	2021-02-10	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.177.41	GV
hCoV-19/Sweden/SUS0000083/2021	EPI_ISL_1081929	2021-02-14	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.177.82	GV
hCoV-19/Netherlands/LI-RIVM-13333/2021	EPI_ISL_1090034	2021-02-09	Europe / Netherlands / Limburg	Human	Original			Nanopore MinION				B.1.177.40	GV
hCoV-19/Netherlands/NB-RIVM-13344/2021	EPI_ISL_1090038	2021-02-09	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/Netherlands/UT-RIVM-13372/2021	EPI_ISL_1090044	2021-02-09	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION				B.1.177.40	GV
hCoV-19/Netherlands/LI-RIVM-13403/2021	EPI_ISL_1090052	2021-02-09	Europe / Netherlands / Limburg	Human	Original			Nanopore MinION				B.1.177	GV
hCoV-19/England/QEUH-9605D9/2020	EPI_ISL_532137	2020-08-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Scotland/QEUH-96B42C/2020	EPI_ISL_534658	2020-08-17	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Scotland/QEUH-96B2D7/2020	EPI_ISL_534671	2020-08-17	Europe / United Kingdom / Scotland	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/MILK-991F95/2020	EPI_ISL_540640	2020-08-27	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.177	GV
hCoV-19/England/MILK-992538/2020	EPI_ISL_540689	2020-08-27	Europe / United Kingdom / England	Human	Original			Oxford Nanopore				B.1.177.44	GV
hCoV-19/England/QEUH-998E73/2020	EPI_ISL_541804	2020-08-24	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Spain/MD-IBV-99007144/2020	EPI_ISL_541916	2020-08-04	Europe / Spain / Madrid / Madrid	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.177	GV
hCoV-19/England/MILK-9A530B/2020	EPI_ISL_550026	2020-09-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/MILK-9A55D8/2020	EPI_ISL_550031	2020-09-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.82	GV
hCoV-19/England/MILK-9A55BA/2020	EPI_ISL_550035	2020-09-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.82	GV
hCoV-19/England/MILK-9A8B97/2020	EPI_ISL_550049	2020-09-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/MILK-9A524A/2020	EPI_ISL_550081	2020-09-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177.87	GV
hCoV-19/England/MILK-9A9282/2020	EPI_ISL_551188	2020-09-02	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/MILK-9A95E3/2020	EPI_ISL_551239	2020-09-01	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/England/MILK-974FD4/2020	EPI_ISL_552569	2020-08-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.160.30	GV
hCoV-19/England/MILK-9752CB/2020	EPI_ISL_552612	2020-08-21	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.160.30	GV
hCoV-19/England/MILK-975BFD/2020	EPI_ISL_552637	2020-08-21	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.160.30	GV
hCoV-19/England/MILK-975A3C/2020	EPI_ISL_552656	2020-08-20	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.160.30	GV
hCoV-19/Scotland/EDB7768/2020	EPI_ISL_559981	2020-09-14	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore				B.1.177	GV
hCoV-19/England/ALDP-9BE7B8/2020	EPI_ISL_568115	2020-09-09	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.177	GV
hCoV-19/Wales/PHWC-16C04D/2020	EPI_ISL_574005	2020-09-18	Europe / United Kingdom / Wales	Human	Original			Illumina				B.1.177	GV
hCoV-19/England/ALDP-9D7BBD/2020	EPI_ISL_576618	2020-09-17	Europe / United Kingdom / England	Human	Original			Illumina				B.1.177	GV
hCoV-19/England/ALDP-9D7CE7/2020	EPI_ISL_576624	2020-09-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1.177	GV
hCoV-19/England/ALDP-9D7D20/2020	EPI_ISL_576626	2020-09-18	Europe / United Kingdom / England	Human	Original			Illumina				B.1.177	GV
