Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Lithuania/ChVir1632/2020	EPI_ISL_416741	2020-02	Europe / Lithuania / Vilnius	Human	Original			Illumina NextSeq	bowtie2			B.1	G
hCoV-19/France/ARA-1733/2020	EPI_ISL_416745	2020-03-10	Europe / France / Auvergne-Rhone-Alpes / Pollionnay	Human	Original	Nasopharyngeal swab		unknown	BWA, samtools			B.1.387	G
hCoV-19/France/ARA-487/2020	EPI_ISL_416747	2020-03-04	Europe / France / Auvergne-Rhone-Alpes / Lyon	Human	Original	Nasopharyngeal swab		NextSeq 500	BWA, samtools			B.1	G
hCoV-19/France/ARA-532/2020	EPI_ISL_416749	2020-03-04	Europe / France / Auvergne-Rhone-Alpes / Valence	Human	Original	Nasopharyngeal swab		Illumina NextSeq	BWA, samtools			B.1.211	G
hCoV-19/France/ARA-683/2020	EPI_ISL_416750	2020-03-06	Europe / France / Auvergne-Rhone-Alpes / Lyon	Human	Original	Nasopharyngeal swab		Illumina NextSeq	bwa, samtools			B.1	G
hCoV-19/France/ARA-651/2020	EPI_ISL_416751	2020-03-05	Europe / France / Auvergne-Rhone-Alpes / Clermond-Ferrand	Human	Original	Nasopharyngeal swab		Illumina NextSeq	bwa, samtools			B.1	G
hCoV-19/France/ARA-650/2020	EPI_ISL_416752	2020-03-04	Europe / France / Auvergne-Rhone-Alpes / Clermond-Ferrand	Human	Original	Nasopharyngeal swab		Illumina NextSeq	bwa, samtools			B.1	G
hCoV-19/France/ARA-06487/2020	EPI_ISL_416754	2020-03-06	Europe / France / Auvergne-Rhone-Alpes / Lyon	Human	Original	Nasopharyngeal swab		Illumina NextSeq	BWA, samtools			B.1	G
hCoV-19/France/ARA-06531/2020	EPI_ISL_416756	2020-03-06	Europe / France / Auvergne-Rhone-Alpes / Lyon	Human	Original	Nasopharyngeal swab		Illumina NextSeq	bwa, samtools			B.1.387	G
hCoV-19/France/ARA-06678/2020	EPI_ISL_416757	2020-03-07	Europe / France / Auvergne-Rhone-Alpes / Bourg-en-Bresse	Human	Original			Illumina NextSeq	BWA, samtools			B.1.147	G
hCoV-19/France/ARA-0693/2020	EPI_ISL_416758	2020-03-08	Europe / France / Auvergne-Rhone-Alpes / Lyon	Human	Original	Nasopharyngeal swab		Illumina NextSeq	bwa, samtools			B.1	GH
hCoV-19/Wales/PHWC-26F34/2020	EPI_ISL_422047	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	GH
hCoV-19/Wales/PHWC-266A8/2020	EPI_ISL_422128	2020-03-27	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-270C7/2020	EPI_ISL_422133	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Wales/PHWC-26C3D/2020	EPI_ISL_422165	2020-03-30	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1	G
hCoV-19/Scotland/EDB508/2020	EPI_ISL_426010	2020-03-31	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore GridION				B.1	GH
hCoV-19/Scotland/EDB517/2020	EPI_ISL_426012	2020-04-01	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore GridION				B.1.151	G
hCoV-19/Scotland/EDB557/2020	EPI_ISL_426017	2020-03-31	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/USA/CT-UW-4344/2020	EPI_ISL_426052	2020-03-30	North America / USA / Connecticut	Human	Original			unknown				B.1.319	GH
hCoV-19/USA/CT-UW-4347/2020	EPI_ISL_426054	2020-03-30	North America / USA / Connecticut	Human	Original			unknown				B.1.518	GH
hCoV-19/USA/CT-UW-4372/2020	EPI_ISL_426056	2020-03-30	North America / USA / Connecticut	Human	Original			unknown				B.1	GH
hCoV-19/USA/ID-UW-4400/2020	EPI_ISL_426070	2020-03-28	North America / USA / Idaho	Human	Original			unknown				B.1	GH
hCoV-19/USA/WA-UW-2087/2020	EPI_ISL_426083	2020-03-25	North America / USA / Washington	Human	Original			unknown				B.1	GH
hCoV-19/USA/WA-UW-2149/2020	EPI_ISL_426101	2020-03-25	North America / USA / Washington	Human	Original			unknown				B.1	GH
hCoV-19/USA/WA-UW-2212/2020	EPI_ISL_426113	2020-03-25	North America / USA / Washington	Human	Original			unknown				B.1.371	GH
hCoV-19/USA/WA-UW-2235/2020	EPI_ISL_426123	2020-03-24	North America / USA / Washington	Human	Original			unknown		Insertion of 3 nucleotides when compared to the reference sequence.	info	B.1	GH
hCoV-19/USA/WA-UW-2245/2020	EPI_ISL_426128	2020-03-25	North America / USA / Washington	Human	Original			unknown		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1	GH
hCoV-19/India/GJ-GBRC1/2020	EPI_ISL_426414	2020-04-05	Asia / India / Gujarat	Human	Original	Oropharyngeal swab		Illumina Miseq, Sanger				B.1.195	G
hCoV-19/India/GJ-GBRC1s/2020	EPI_ISL_426415	2020-04-05	Asia / India / Gujarat	Human	Original	Oro-pharyngeal swab, Nasal swab		Illumina Miseq, Sanger		NSP3_G250stop results in 87.2% truncation of the protein sequence.	info	B.1.195	G
hCoV-19/USA/VA-DCLS-0047/2020	EPI_ISL_426455	2020-03-27	North America / USA / Virginia	Human	Original			Illumina MiSeq	minimap2/ivar			B.1	GH
hCoV-19/Australia/VIC348/2020	EPI_ISL_426657	2020-03-20	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v1 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC380/2020	EPI_ISL_426687	2020-03-23	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v1 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC398/2020	EPI_ISL_426701	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v1 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC399/2020	EPI_ISL_426702	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v1 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC414/2020	EPI_ISL_426714	2020-03-26	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC417/2020	EPI_ISL_426717	2020-03-25	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC425/2020	EPI_ISL_426725	2020-03-25	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC429/2020	EPI_ISL_426729	2020-03-26	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC440/2020	EPI_ISL_426737	2020-03-26	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC449/2020	EPI_ISL_426745	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC451/2020	EPI_ISL_426747	2020-03-25	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC468/2020	EPI_ISL_426761	2020-03-27	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC498/2020	EPI_ISL_426771	2020-03-23	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.434	GH
hCoV-19/Australia/VIC503/2020	EPI_ISL_426774	2020-03-23	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.434	GH
hCoV-19/Australia/VIC530/2020	EPI_ISL_426796	2020-03-23	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC531/2020	EPI_ISL_426797	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.319	GH
hCoV-19/Australia/VIC534/2020	EPI_ISL_426800	2020-03-25	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC536/2020	EPI_ISL_426802	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC541/2020	EPI_ISL_426806	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC563/2020	EPI_ISL_426824	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC567/2020	EPI_ISL_426827	2020-03-25	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC580/2020	EPI_ISL_426837	2020-03-25	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC605/2020	EPI_ISL_426860	2020-03-27	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC607/2020	EPI_ISL_426862	2020-03-27	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC610/2020	EPI_ISL_426864	2020-03-26	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC912/2020	EPI_ISL_426881	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/NT10/2020	EPI_ISL_426898	2020-03-26	Oceania / Australia / Northern Territory	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.110	GH
hCoV-19/Australia/NT12/2020	EPI_ISL_426900	2020-03-25	Oceania / Australia / Northern Territory	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/NT13/2020	EPI_ISL_426901	2020-03-25	Oceania / Australia / Northern Territory	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC475/2020	EPI_ISL_426907	2020-03-28	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC478/2020	EPI_ISL_426910	2020-03-28	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC486/2020	EPI_ISL_426917	2020-03-29	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC488/2020	EPI_ISL_426919	2020-03-29	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC490/2020	EPI_ISL_426921	2020-03-30	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC491/2020	EPI_ISL_426922	2020-03-30	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC628/2020	EPI_ISL_426932	2020-03-29	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC665/2020	EPI_ISL_426961	2020-03-27	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	GH
hCoV-19/Australia/VIC706/2020	EPI_ISL_426993	2020-03-30	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/USA/DC-CDC-9096/2020	EPI_ISL_436040	2020-03-20	North America / USA / District of Columbia	Human	Original	Lung swab		Nanopore, Sanger	minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/DC-CDC-9092/2020	EPI_ISL_436041	2020-03-22	North America / USA / District of Columbia	Human	Original	Oral swab		Nanopore, Sanger	minimap 2.17, Sequencher 5.4.6			B.1	GH
hCoV-19/USA/NY-SURV0162/2020	EPI_ISL_436051	2020-03-09	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0183/2020	EPI_ISL_436057	2020-03-17	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0186/2020	EPI_ISL_436058	2020-03-17	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0319/2020	EPI_ISL_436061	2020-03-08	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0331/2020	EPI_ISL_436062	2020-03-09	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0444/2020	EPI_ISL_436067	2020-03-09	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0475/2020	EPI_ISL_436069	2020-03-09	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0495/2020	EPI_ISL_436070	2020-03-13	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0592/2020	EPI_ISL_436072	2020-03-08	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1	O
hCoV-19/USA/NY-SURV0710/2020	EPI_ISL_436073	2020-03-17	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0863/2020	EPI_ISL_436075	2020-03-10	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6			B.1	O
hCoV-19/USA/NY-SURV0985/2020	EPI_ISL_436079	2020-03-19	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1	O
hCoV-19/USA/NY-SURV0988/2020	EPI_ISL_436080	2020-03-18	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1	O
hCoV-19/USA/NY-SURV0996/2020	EPI_ISL_436081	2020-03-17	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1	O
hCoV-19/USA/NY-SURV1000/2020	EPI_ISL_436082	2020-03-19	North America / USA / New York / New York City	Human	Original	Nasopharyngeal swab		Nanopore, Sanger	Minimap 2.17, Sequencher 5.4.6	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1	O
hCoV-19/Taiwan/TSGH-21/2020	EPI_ISL_436106	2020-03-30	Asia / Taiwan / New Taipei City	Human	Original			Illumina NovaSeq 6000				B.1	G
hCoV-19/Australia/VIC1248/2020	EPI_ISL_436114	2020-04-09	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V3 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.2.1, samtools v1.10			B.1	G
hCoV-19/Spain/VC-FISABIO-117/2020	EPI_ISL_436212	2020-03-13	Europe / Spain / Comunitat Valenciana / Valencia / Valencia	Human	Original			Illumina MiSeq	BWA/IVAR			B.1	GH
hCoV-19/DRC/2299/2020	EPI_ISL_436412	2020-04-14	Africa / Democratic Republic of the Congo / Kinshasa	Human	Original			Illumina MiSeq	iVar			B.1	G
hCoV-19/India/MP-NCDC-4846/2020	EPI_ISL_436456	2020-04-20	Asia / India / Madhya Pradesh	Human	Original			Nanopore MinION	Reference based			B.1	G
hCoV-19/India/MP-NCDC-4859/2020	EPI_ISL_436457	2020-04-20	Asia / India / Madhya Pradesh	Human	Original			Nanopore MinION	Reference based			B.1	G
hCoV-19/India/MP-NCDC-4876/2020	EPI_ISL_436460	2020-04-20	Asia / India / Madhya Pradesh	Human	Original			Nanopore MinION	Reference based			B.1	G
hCoV-19/USA/PA-MGSC12-04/2020	EPI_ISL_436467	2020-03-25	North America / USA / Pennsylvania / Allegheny County / Pittsburgh	Human	Original	Nasopharyngeal swab		Illumina NextSeq	breseq v0.34.1; genome diff, mapping to EPI_ISL_402124			B.1	GH
hCoV-19/USA/WI-UW-271/2020	EPI_ISL_436565	2020-04-26	North America / USA / Wisconsin / Waukesha County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-308/2020	EPI_ISL_436602	2020-04-16	North America / USA / Wisconsin / Milwaukee County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-313/2020	EPI_ISL_436607	2020-04-16	North America / USA / Wisconsin / Milwaukee County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-316/2020	EPI_ISL_436610	2020-04-18	North America / USA / Wisconsin / Milwaukee County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-327/2020	EPI_ISL_436621	2020-04-25	North America / USA / Wisconsin / Waukesha County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-328/2020	EPI_ISL_436622	2020-04-26	North America / USA / Wisconsin / Milwaukee County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/WI-UW-338/2020	EPI_ISL_436632	2020-03-26	North America / USA / Wisconsin / Milwaukee County	Human	Original	Nasal swab		Nanopore GridION -- ARTIC protocol	custom -- minimap2			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20129/2020	EPI_ISL_436802	2020-03-10	North America / USA / Michigan	Human	Original			Illumina MiSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20169/2020	EPI_ISL_436807	2020-03-12	North America / USA / Michigan	Human	Original			Illumina MiSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/USA/MI-MDHHS-SC20179/2020	EPI_ISL_436808	2020-03-12	North America / USA / Michigan	Human	Original			Illumina MiSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1.119	GH
hCoV-19/USA/MI-MDHHS-SC20153/2020	EPI_ISL_436830	2020-03-21	North America / USA / Michigan	Human	Original			Illumina MiSeq	bwa v. 0.7.17; bcftools v. 1.7			B.1	GH
hCoV-19/Northern Ireland/NIRE-102313/2020	EPI_ISL_441402	2020-03-23	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina				B.1	G
hCoV-19/England/CAMB-7C685/2020	EPI_ISL_441547	2020-04-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.105	G
hCoV-19/England/CAMB-7DA4C/2020	EPI_ISL_441582	2020-04-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/England/CAMB-7C861/2020	EPI_ISL_441594	2020-04-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.105	G
hCoV-19/England/CAMB-7B9E7/2020	EPI_ISL_441604	2020-04-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/Northern Ireland/NIRE-FA85C/2020	EPI_ISL_441659	2020-03-31	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1	GH
hCoV-19/Northern Ireland/NIRE-FA810/2020	EPI_ISL_441663	2020-03-30	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1.151	G
hCoV-19/England/CAMB-7D6DF/2020	EPI_ISL_441664	2020-04-07	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/England/CAMB-7DBD0/2020	EPI_ISL_441673	2020-04-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq		NSP11 without BLAST coverage.	warn	B.1	G
hCoV-19/England/CAMB-7DC55/2020	EPI_ISL_441679	2020-04-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.97	G
hCoV-19/Northern Ireland/NIRE-FAACF/2020	EPI_ISL_441714	2020-03-27	Europe / United Kingdom / Northern Ireland	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/England/CAMB-7D97C/2020	EPI_ISL_441773	2020-04-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.201	G
hCoV-19/England/CAMB-7A60F/2020	EPI_ISL_441784	2020-04-03	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.105	G
hCoV-19/Wales/PHWC-2DE6D/2020	EPI_ISL_446031	2020-04-15	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.151	G
hCoV-19/Wales/PHWC-2ED50/2020	EPI_ISL_446147	2020-04-06	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1	G
hCoV-19/Wales/PHWC-2EE4E/2020	EPI_ISL_446162	2020-04-07	Europe / United Kingdom / Wales	Human	Original	Dry swab		Illumina	Mapping consensus			B.1.151	G
hCoV-19/Australia/SA0034/2020	EPI_ISL_451079	2020-03-19	Oceania / Australia / South Australia	Human	Original			Illumina NextSeq 550				B.1	G
