Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/USA/CA-CDC-LC0001106/2020	EPI_ISL_1029420	2020-12-26	North America / USA / California	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/CA-CDC-LC0001117/2020	EPI_ISL_1029421	2020-12-25	North America / USA / California	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/FL-CDC-LC0001127/2020	EPI_ISL_1029424	2020-12-25	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/FL-CDC-LC0001129/2020	EPI_ISL_1029426	2020-12-26	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/FL-CDC-LC0001142/2020	EPI_ISL_1029432	2020-12-26	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/FL-CDC-LC0001153/2020	EPI_ISL_1029435	2020-12-24	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/FL-CDC-LC0001160/2020	EPI_ISL_1029438	2020-12-25	North America / USA / Florida	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/NY-CDC-LC0001168/2020	EPI_ISL_1029441	2020-12-27	North America / USA / New York	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/PA-CDC-LC0001174/2020	EPI_ISL_1029443	2020-12-26	North America / USA / Pennsylvania	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/GA-CDC-LC0001193/2020	EPI_ISL_1029447	2020-12-26	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/GA-CDC-LC0001205/2020	EPI_ISL_1029453	2020-12-27	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/GA-CDC-LC0001208/2020	EPI_ISL_1029455	2020-12-26	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.544	GH
hCoV-19/USA/GA-CDC-LC0001239/2020	EPI_ISL_1029464	2020-12-27	North America / USA / Georgia	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/PA-CDC-LC0001248/2020	EPI_ISL_1029466	2020-12-27	North America / USA / Pennsylvania	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/NJ-CDC-LC0001270/2020	EPI_ISL_1029471	2020-12-26	North America / USA / New Jersey	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/NJ-CDC-LC0001281/2020	EPI_ISL_1029478	2020-12-27	North America / USA / New Jersey	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/PA-CDC-LC0001295/2020	EPI_ISL_1029480	2020-12-27	North America / USA / Pennsylvania	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/PA-CDC-LC0001301/2020	EPI_ISL_1029484	2020-12-27	North America / USA / Pennsylvania	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/NJ-CDC-LC0001325/2020	EPI_ISL_1029493	2020-12-25	North America / USA / New Jersey	Human	Original	Nasal swab		PacBio	CLC Genomics			B.1.2	GH
hCoV-19/USA/CA-CZB-22688/2020	EPI_ISL_1030312	2020-12-15	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar	Gap of 1 nucleotides when compared to the reference sequence.	info	B.1.2	GH
hCoV-19/USA/CA-CZB-23322/2021	EPI_ISL_1030323	2021-01-19	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23326/2021	EPI_ISL_1030327	2021-01-19	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23354/2021	EPI_ISL_1030349	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23356/2021	EPI_ISL_1030351	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23360/2021	EPI_ISL_1030355	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23362/2021	EPI_ISL_1030357	2021-01-14	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23298/2021	EPI_ISL_1030364	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23301/2021	EPI_ISL_1030366	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23309/2021	EPI_ISL_1030371	2021-01-13	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23283/2021	EPI_ISL_1030381	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-23284/2021	EPI_ISL_1030382	2021-01-12	North America / USA / California / Contra Costa County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-19806/2020	EPI_ISL_1030399	2020-12-26	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-19830/2020	EPI_ISL_1030429	2020-12-24	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-19709/2020	EPI_ISL_1030437	2020-12-21	North America / USA / California / Santa Clara County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-22756/2020	EPI_ISL_1030458	2020-12-21	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-22716/2020	EPI_ISL_1030478	2020-12-16	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-22719/2020	EPI_ISL_1030479	2020-12-16	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-22720/2020	EPI_ISL_1030480	2020-12-16	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-22721/2020	EPI_ISL_1030481	2020-12-16	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-22722/2020	EPI_ISL_1030482	2020-12-16	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-22723/2020	EPI_ISL_1030483	2020-12-16	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/CA-CZB-22692/2020	EPI_ISL_1030497	2020-12-15	North America / USA / California / Orange County	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina Novaseq	minimap2 / iVar			B.1.2	GH
hCoV-19/USA/IL-IDPH-COO-I-0001047/2021	EPI_ISL_1032908	2021-01-16	North America / USA / Illinois / Cook County	Human	Original			Nanopore MinION	Medaka			B.1.2	GH
hCoV-19/USA/IL-IDPH-JAC-I-0001058/2021	EPI_ISL_1032918	2021-01-21	North America / USA / Illinois / Jackson County	Human	Original			Nanopore MinION	Medaka			B.1.2	GH
hCoV-19/USA/IL-IDPH-WIL-I-0001060/2021	EPI_ISL_1032919	2021-01-21	North America / USA / Illinois / Will County	Human	Original			Nanopore MinION	Medaka			B.1.2	GH
hCoV-19/USA/IL-IDPH-COO-I-0001063/2021	EPI_ISL_1032922	2021-01-20	North America / USA / Illinois / Cook County	Human	Original			Nanopore MinION	Medaka			B.1.2	GH
hCoV-19/USA/IL-IDPH-COO-I-0001069/2021	EPI_ISL_1032927	2021-01-18	North America / USA / Illinois / Cook County	Human	Original			Nanopore MinION	Medaka			B.1.2	GH
hCoV-19/USA/IL-IDPH-COO-I-0001072/2021	EPI_ISL_1032930	2021-01-20	North America / USA / Illinois / Cook County	Human	Original			Nanopore MinION	Medaka			B.1.2	GH
hCoV-19/USA/IL-IDPH-LAS-I-0001086/2020	EPI_ISL_1032938	2020-08-03	North America / USA / Illinois / LaSalle County	Human	Original			Nanopore MinION	Medaka			B.1.2	GH
hCoV-19/USA/IL-IDPH-LAS-I-0001091/2020	EPI_ISL_1032939	2020-08-03	North America / USA / Illinois / LaSalle County	Human	Original			Nanopore MinION	Medaka			B.1.2	GH
hCoV-19/USA/AZ-TG716913/2021	EPI_ISL_1036443	2021-01-19	North America / USA / Arizona	Human	Original			Illumina				B.1.2	GH
hCoV-19/USA/AZ-TG716951/2020	EPI_ISL_1036468	2020-11-29	North America / USA / Arizona	Human	Original			Illumina				B.1.2	GH
hCoV-19/USA/AZ-TG716979/2021	EPI_ISL_1036488	2021-01-21	North America / USA / Arizona	Human	Original			Illumina				B.1.2	GH
hCoV-19/USA/WA-UW-58976/2021	EPI_ISL_1041054	2021-01-28	North America / USA / Washington	Human	Original			Illumina		Insertion of 2 nucleotide(s) found at refpos 28028 (FRAMESHIFT confirmed by submitter). NS8 without BLAST coverage.	info	B.1.2	GH
hCoV-19/USA/WA-S4865/2021	EPI_ISL_1049713	2021-02-09	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.2	GH
hCoV-19/USA/WA-S4941/2021	EPI_ISL_1049789	2021-02-04	North America / USA / Washington / King County	Human	Original			Illumina NextSeq	Seattle Flu Assembly Pipeline			B.1.2	GH
hCoV-19/Canada/NS-NML-5486/2020	EPI_ISL_1055662	2020-10-29	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.2	GH
hCoV-19/Canada/NS-NML-5489/2020	EPI_ISL_1055663	2020-10-28	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.2	GH
hCoV-19/Canada/NS-NML-16204/2021	EPI_ISL_1055725	2021-01-10	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.2	GH
hCoV-19/Canada/NS-NML-16205/2021	EPI_ISL_1055726	2021-01-10	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.2	GH
hCoV-19/Canada/NS-NML-16206/2021	EPI_ISL_1055727	2021-01-10	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.2	GH
hCoV-19/Canada/NS-NML-16213/2021	EPI_ISL_1055732	2021-01-13	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1	Gap of 10 nucleotides when compared to the reference sequence.	info	B.1.2	GH
hCoV-19/Canada/NS-NML-16222/2021	EPI_ISL_1055740	2021-01-15	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.2	GH
hCoV-19/Canada/NS-NML-16225/2021	EPI_ISL_1055743	2021-01-17	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.2	GH
hCoV-19/USA/OH-ODH-SC1032309/2021	EPI_ISL_1056973	2021-01-13	North America / USA / Ohio	Human	Original			Illumina Miseq				B.1.2	GH
hCoV-19/USA/MI-UM-10038274832/2021	EPI_ISL_1059102	2021-02-11	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038281023/2021	EPI_ISL_1059104	2021-02-11	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038274828/2021	EPI_ISL_1059105	2021-02-11	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038280904/2021	EPI_ISL_1059106	2021-02-11	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038280999/2021	EPI_ISL_1059109	2021-02-11	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038279418/2021	EPI_ISL_1059110	2021-02-11	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038265545/2021	EPI_ISL_1059113	2021-02-10	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038261023/2021	EPI_ISL_1059117	2021-02-10	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038260795/2021	EPI_ISL_1059118	2021-02-10	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038267272/2021	EPI_ISL_1059120	2021-02-10	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038261767/2021	EPI_ISL_1059123	2021-02-10	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038236066/2021	EPI_ISL_1059129	2021-02-09	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038241360/2021	EPI_ISL_1059131	2021-02-09	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038244669/2021	EPI_ISL_1059133	2021-02-09	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038225361/2021	EPI_ISL_1059140	2021-02-08	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038217415/2021	EPI_ISL_1059142	2021-02-08	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038226963/2021	EPI_ISL_1059151	2021-02-08	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038226731/2021	EPI_ISL_1059154	2021-02-08	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S549983/2021	EPI_ISL_1059157	2021-02-07	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S550411/2021	EPI_ISL_1059159	2021-02-07	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S550143/2021	EPI_ISL_1059161	2021-02-07	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S550247/2021	EPI_ISL_1059163	2021-02-07	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038188698/2021	EPI_ISL_1059171	2021-02-05	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S547096/2021	EPI_ISL_1059173	2021-02-05	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S545632/2021	EPI_ISL_1059174	2021-02-05	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S546312/2021	EPI_ISL_1059175	2021-02-05	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S548664/2021	EPI_ISL_1059178	2021-02-05	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S548834/2021	EPI_ISL_1059179	2021-02-05	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038167933/2021	EPI_ISL_1059180	2021-02-04	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038166397/2021	EPI_ISL_1059181	2021-02-04	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038163924/2021	EPI_ISL_1059182	2021-02-04	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-10038169021/2021	EPI_ISL_1059183	2021-02-04	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/MI-UM-S544691/2021	EPI_ISL_1059193	2021-02-04	North America / USA / Michigan	Human	Original			Illumina MiSeq	BWA-MEM, iVar			B.1.2	GH
hCoV-19/USA/TX-HHD-2102127060/2021	EPI_ISL_1059276	2021-01-29	North America / USA / Texas	Human	Original			Illumina MiSeq	Staph-B Monroe			B.1.2	GH
hCoV-19/USA/TX-HHD-2102127065/2021	EPI_ISL_1059277	2021-01-29	North America / USA / Texas	Human	Original			Illumina MiSeq	Staph-B Monroe			B.1.2	GH
hCoV-19/USA/TX-HHD-2102123931/2021	EPI_ISL_1059285	2021-01-26	North America / USA / Texas	Human	Original			Illumina MiSeq	Staph-B Monroe			B.1.2	GH
