Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Switzerland/BE-ETHZ-481140/2021	EPI_ISL_1004034	2021-02-02	Europe / Switzerland / Bern	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/BE-ETHZ-481155/2021	EPI_ISL_1004035	2021-02-02	Europe / Switzerland / Bern	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.26	GH
hCoV-19/Switzerland/BL-ETHZ-480523/2021	EPI_ISL_1004039	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.11	GH
hCoV-19/Switzerland/BL-ETHZ-480465/2021	EPI_ISL_1004042	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.11	GH
hCoV-19/Switzerland/BL-ETHZ-480472/2021	EPI_ISL_1004047	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/BL-ETHZ-480453/2021	EPI_ISL_1004059	2021-02-02	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.11	GH
hCoV-19/Switzerland/BS-ETHZ-480554/2021	EPI_ISL_1004060	2021-02-02	Europe / Switzerland / Basel-Stadt	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.11	GH
hCoV-19/Switzerland/SG-ETHZ-480495/2021	EPI_ISL_1004064	2021-02-02	Europe / Switzerland / St Gallen	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.9	GH
hCoV-19/Switzerland/SH-ETHZ-480512/2021	EPI_ISL_1004065	2021-02-02	Europe / Switzerland / Schaffhausen	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.22	GH
hCoV-19/Switzerland/SH-ETHZ-480494/2021	EPI_ISL_1004066	2021-02-02	Europe / Switzerland / Schaffhausen	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.22	GH
hCoV-19/Switzerland/SH-ETHZ-480491/2021	EPI_ISL_1004067	2021-02-02	Europe / Switzerland / Schaffhausen	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/SZ-ETHZ-480519/2021	EPI_ISL_1004073	2021-02-02	Europe / Switzerland / Schwyz	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.30	GH
hCoV-19/Switzerland/SZ-ETHZ-480539/2021	EPI_ISL_1004075	2021-02-02	Europe / Switzerland / Schwyz	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/SZ-ETHZ-480469/2021	EPI_ISL_1004076	2021-02-02	Europe / Switzerland / Schwyz	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/UR-ETHZ-480492/2021	EPI_ISL_1004078	2021-02-02	Europe / Switzerland / Uri	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/VD-ETHZ-480543/2021	EPI_ISL_1004080	2021-02-02	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/VD-ETHZ-480531/2021	EPI_ISL_1004081	2021-02-02	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/VD-ETHZ-480547/2021	EPI_ISL_1004082	2021-02-02	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/VD-ETHZ-480571/2021	EPI_ISL_1004083	2021-02-02	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/VD-ETHZ-480540/2021	EPI_ISL_1004085	2021-02-02	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/VS-ETHZ-480517/2021	EPI_ISL_1004087	2021-02-02	Europe / Switzerland / Valais	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.14	GH
hCoV-19/Switzerland/VS-ETHZ-480448/2021	EPI_ISL_1004088	2021-02-02	Europe / Switzerland / Valais	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.14	GH
hCoV-19/Switzerland/ZH-ETHZ-480548/2021	EPI_ISL_1004091	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.14	GH
hCoV-19/Switzerland/ZH-ETHZ-480544/2021	EPI_ISL_1004101	2021-02-02	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.14	GH
hCoV-19/Switzerland/BE-ETHZ-480608/2021	EPI_ISL_1004108	2021-02-03	Europe / Switzerland / Bern	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/LU-ETHZ-480741/2021	EPI_ISL_1004110	2021-02-03	Europe / Switzerland / Lucerne	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/SO-ETHZ-480601/2021	EPI_ISL_1004112	2021-02-03	Europe / Switzerland / Solothurn	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/SO-ETHZ-480600/2021	EPI_ISL_1004113	2021-02-03	Europe / Switzerland / Solothurn	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/TI-ETHZ-480736/2021	EPI_ISL_1004114	2021-02-03	Europe / Switzerland / Ticino	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.29	GH
hCoV-19/Switzerland/VD-ETHZ-480619/2021	EPI_ISL_1004115	2021-02-03	Europe / Switzerland / Vaud	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/VS-ETHZ-481161/2021	EPI_ISL_1004117	2021-02-03	Europe / Switzerland / Valais	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/ZH-ETHZ-481158/2021	EPI_ISL_1004124	2021-02-03	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/AG-ETHZ-480658/2021	EPI_ISL_1004126	2021-02-04	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/AG-ETHZ-480629/2021	EPI_ISL_1004129	2021-02-04	Europe / Switzerland / Aargau	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/BE-ETHZ-481175/2021	EPI_ISL_1004137	2021-02-04	Europe / Switzerland / Bern	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.29	GH
hCoV-19/Switzerland/BL-ETHZ-480662/2021	EPI_ISL_1004145	2021-02-04	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.11	GH
hCoV-19/Switzerland/BL-ETHZ-480666/2021	EPI_ISL_1004147	2021-02-04	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.11	GH
hCoV-19/Switzerland/BL-ETHZ-480642/2021	EPI_ISL_1004149	2021-02-04	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.16	GH
hCoV-19/Switzerland/BL-ETHZ-481178/2021	EPI_ISL_1004150	2021-02-04	Europe / Switzerland / Basel-Landschaft	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.11	GH
hCoV-19/Switzerland/GE-ETHZ-480659/2021	EPI_ISL_1004153	2021-02-04	Europe / Switzerland / Geneva	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/JU-ETHZ-480645/2021	EPI_ISL_1004154	2021-02-04	Europe / Switzerland / Jura	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.15	GH
hCoV-19/Switzerland/SO-ETHZ-481182/2021	EPI_ISL_1004158	2021-02-04	Europe / Switzerland / Solothurn	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160	GH
hCoV-19/Switzerland/SZ-ETHZ-480637/2021	EPI_ISL_1004159	2021-02-04	Europe / Switzerland / Schwyz	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.36.35	GH
hCoV-19/Switzerland/ZH-ETHZ-480650/2021	EPI_ISL_1004168	2021-02-04	Europe / Switzerland / Zurich	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina	V-pipe			B.1.160.22	GH
hCoV-19/England/CAMC-1216D29/2021	EPI_ISL_1006615	2021-02-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.160	GH
hCoV-19/Poland/2142841575_gx1/2021	EPI_ISL_1007977	2021-02-01	Europe / Poland / Wielkopolska / Skórzewo	Human	Original	Oropharyngeal and nasopharyngeal swab		Oxford Nanopore	ARTICv3			B.1.160	GH
hCoV-19/Netherlands/GR-RIVM-12284/2021	EPI_ISL_1013905	2021-01-27	Europe / Netherlands / Groningen	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/LI-RIVM-11784/2021	EPI_ISL_1013910	2021-01-29	Europe / Netherlands / Limburg	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/LI-RIVM-11814/2021	EPI_ISL_1013913	2021-01-29	Europe / Netherlands / Limburg	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/LI-RIVM-11815/2021	EPI_ISL_1013914	2021-01-30	Europe / Netherlands / Limburg	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/NB-RIVM-11903/2021	EPI_ISL_1013919	2021-01-29	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/NB-RIVM-12050/2021	EPI_ISL_1013921	2021-01-28	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/NB-RIVM-12051/2021	EPI_ISL_1013922	2021-01-28	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/NB-RIVM-12052/2021	EPI_ISL_1013923	2021-01-29	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/NB-RIVM-12325/2021	EPI_ISL_1013940	2021-02-04	Europe / Netherlands / Noord-Brabant	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Denmark/DCGC-42994/2021	EPI_ISL_1023272	2021-02-08	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.36.31	GH
hCoV-19/Denmark/DCGC-44105/2021	EPI_ISL_1024483	2021-02-01	Europe / Denmark / Midtjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Denmark/DCGC-44124/2021	EPI_ISL_1024502	2021-02-01	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Denmark/DCGC-44207/2021	EPI_ISL_1024585	2021-02-01	Europe / Denmark / Nordjylland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Denmark/DCGC-44222/2021	EPI_ISL_1024600	2021-02-01	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 1 nucleotide(s) found at refpos 27746 (FRAMESHIFT confirmed by the submitter). Gap of 4 nucleotides when compared to the reference sequence.	info	B.1.160.24	GH
hCoV-19/Denmark/DCGC-45412/2020	EPI_ISL_1025790	2020-12-21	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.160.24	GH
hCoV-19/Denmark/DCGC-45478/2020	EPI_ISL_1025856	2020-12-14	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Denmark/DCGC-45513/2020	EPI_ISL_1025891	2020-12-14	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Netherlands/UT-RIVM-13071/2021	EPI_ISL_1035201	2021-02-10	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.160	GH
hCoV-19/Netherlands/LI-RIVM-13003/2021	EPI_ISL_1035206	2021-02-02	Europe / Netherlands / Limburg	Human	Original			Nanopore MinION		Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.160	GH
hCoV-19/Netherlands/ZE-RIVM-12978/2021	EPI_ISL_1035276	2021-01-31	Europe / Netherlands / Zeeland	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/ZE-RIVM-12939/2021	EPI_ISL_1035278	2021-01-27	Europe / Netherlands / Zeeland	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/ZE-RIVM-12857/2021	EPI_ISL_1035286	2021-01-26	Europe / Netherlands / Zeeland	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/ZE-RIVM-12856/2021	EPI_ISL_1035287	2021-02-09	Europe / Netherlands / Zeeland	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/Netherlands/UT-RIVM-13225/2021	EPI_ISL_1035291	2021-02-10	Europe / Netherlands / Utrecht	Human	Original			Nanopore MinION				B.1.160	GH
hCoV-19/France/IDF-IPP03336/2021	EPI_ISL_1036422	2021-02-02	Europe / France / Ile-de-France / Paris	Human	Original	Nasopharyngeal		Illumina NextSeq 500	CLC Genomics Suite			B.1.160	GH
hCoV-19/France/IDF-IPP03343/2021	EPI_ISL_1036423	2021-02-04	Europe / France / Ile-de-France / Paris	Human	Original	Nasopharyngeal		Illumina NextSeq 500	CLC Genomics Suite			B.1.160	GH
hCoV-19/France/IDF-IPP03352/2021	EPI_ISL_1036425	2021-02-05	Europe / France / Ile-de-France / Paris	Human	Original	Nasopharyngeal		Illumina NextSeq 500	CLC Genomics Suite			B.1.160	GH
hCoV-19/Canada/NS-NML-16199/2021	EPI_ISL_1055723	2021-01-09	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1			B.1.36.31	GH
hCoV-19/Canada/NS-NML-16216/2021	EPI_ISL_1055735	2021-01-14	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.36	GH
hCoV-19/Canada/NS-NML-16226/2021	EPI_ISL_1055744	2021-01-17	North America / Canada / Nova Scotia	Human	Original	Nasopharyngeal swab		Nanopore MinION	ARTIC Network Protocol v1	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.36	GH
hCoV-19/Italy/CAM-TIGEM-2227/2021	EPI_ISL_1056911	2021	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		MGI DNBSEQ-G400	SARS-CoV-2_Multi-PCR_v1.0			B.1.160	GH
hCoV-19/Belgium/rega-2970/2021	EPI_ISL_1056995	2021-02-08	Europe / Belgium / Beerse	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic Network methods	NS8_Q27stop results in 78.5% truncation of the protein sequence.	info	B.1.160	GH
hCoV-19/Belgium/rega-2974/2021	EPI_ISL_1056996	2021-02-04	Europe / Belgium / Balen	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic Network methods	NS8_Q27stop results in 78.5% truncation of the protein sequence.	info	B.1.160	GH
hCoV-19/Spain/VC-IBV-98016225/2021	EPI_ISL_1060272	2021-01-30	Europe / Spain / Comunitat Valenciana / Villajoyosa	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.160	GH
hCoV-19/Spain/VC-IBV-98016238/2021	EPI_ISL_1060277	2021-01-28	Europe / Spain / Comunitat Valenciana / Villajoyosa	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.160	GH
hCoV-19/Spain/VC-IBV-98016249/2021	EPI_ISL_1060283	2021-01-29	Europe / Spain / Comunitat Valenciana / Villajoyosa	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.177	GV
hCoV-19/Spain/VC-IBV-98016250/2021	EPI_ISL_1060284	2021-01-29	Europe / Spain / Comunitat Valenciana / Villajoyosa	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.177	GV
hCoV-19/Spain/VC-IBV-98016251/2021	EPI_ISL_1060285	2021-01-29	Europe / Spain / Comunitat Valenciana / Villajoyosa	Human	Original			Illumina MiSeq	BWA/IVAR			B.1.177	GV
hCoV-19/Serbia/C24561/2020	EPI_ISL_1061425	2020-10-08	Europe / Serbia	Human	Original			Ion Torrent				B.1.36	GH
hCoV-19/Serbia/C25062/2020	EPI_ISL_1061431	2020-10-13	Europe / Serbia	Human	Original			Ion Torrent				B.1.160	GH
hCoV-19/Denmark/DCGC-46818/2020	EPI_ISL_1066329	2020-10-12	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Denmark/DCGC-46822/2020	EPI_ISL_1066333	2020-12-28	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0	Gap of 3 nucleotides when compared to the reference sequence.	info	B.1.160.24	GH
hCoV-19/Denmark/DCGC-46828/2021	EPI_ISL_1066339	2021-01-18	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160.24	GH
hCoV-19/Denmark/DCGC-46843/2020	EPI_ISL_1066354	2020-10-12	Europe / Denmark / Sjaelland	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Denmark/DCGC-46895/2020	EPI_ISL_1066406	2020-12-28	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160.24	GH
hCoV-19/Denmark/DCGC-46923/2020	EPI_ISL_1066434	2020-10-12	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Denmark/DCGC-46924/2020	EPI_ISL_1066435	2020-12-14	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Denmark/DCGC-46931/2020	EPI_ISL_1066442	2020-10-12	Europe / Denmark / Hovedstaden	Human	Original			Oxford Nanopore	ARTIC-ncov2019 v1.1.0			B.1.160	GH
hCoV-19/Israel/CVL-2703/2021	EPI_ISL_1073490	2021-01-04	Asia / Israel / Tel Aviv	Human	Original	Oropharyngeal swab		Illumina MiSeq				B.1.160	GH
hCoV-19/USA/TX-HMH-MCoV-25036/2021	EPI_ISL_1079650	2021-01-20	North America / USA / Texas / Houston	Human	Original			Illumina	ARTIC V3	NS8_K68stop results in 44.6% truncation of the protein sequence. NS8_Q27stop results in 78.5% truncation of the protein sequence.	info	B.1.577	G
hCoV-19/Italy/CAM-AMES-2-64/2021	EPI_ISL_1080678	2021-02-15	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		Illumina NovaSeq				B.1.160	GH
hCoV-19/Italy/CAM-AMES-1-65/2021	EPI_ISL_1080748	2021-02-15	Europe / Italy / Campania	Human	Original	Oropharyngeal swab		Illumina NovaSeq				B.1.160	GH
hCoV-19/Sweden/SUS0000039/2021	EPI_ISL_1081881	2021-02-03	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.160	GH
hCoV-19/Sweden/SUS0000046/2021	EPI_ISL_1081888	2021-02-06	Europe / Sweden / Skane	Human	Original			Illumina NextSeq	bwa + iVar trim + iVar consensus			B.1.36.31	GH
hCoV-19/France/un-HMN-21022180437/2021	EPI_ISL_1085403	2021-02-16	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022180517/2021	EPI_ISL_1085405	2021-02-16	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022190231/2021	EPI_ISL_1085408	2021-02-16	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022190246/2021	EPI_ISL_1085409	2021-02-16	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022180498/2021	EPI_ISL_1085410	2021-02-16	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022180515/2021	EPI_ISL_1085415	2021-02-16	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022220394/2021	EPI_ISL_1085418	2021-02-16	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022040372/2021	EPI_ISL_1085530	2021-02-04	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2	Gap of 18 nucleotides when compared to the reference sequence.	info	B.1.351.2	GH
hCoV-19/France/un-HMN-20122020356/2020	EPI_ISL_1085534	2020-12-02	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022030369/2021	EPI_ISL_1085537	2021-02-03	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022030376/2021	EPI_ISL_1085538	2021-02-03	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022030407/2021	EPI_ISL_1085539	2021-02-03	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022040413/2021	EPI_ISL_1085542	2021-02-04	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022010524/2021	EPI_ISL_1085544	2021-02-01	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022050381/2021	EPI_ISL_1085546	2021-02-03	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
hCoV-19/France/un-HMN-21022050415/2021	EPI_ISL_1085550	2021-02-04	Europe / France	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Illumina DRAGEN COVIDSeq Test Pipeline v.1.2.2			B.1.160	GH
