Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/Australia/VIC149/2020	EPI_ISL_419846	2020-03-17	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC V1 amplicons, Nextera XT library, minimap2 v2.17, ivar v1.1, samtools v1.10			B.1	G
hCoV-19/England/20142061804/2020	EPI_ISL_420772	2020-03-30	Europe / United Kingdom / England	Human	Original			Illumina NextSeq	PHE pipeline (BWA-SAMtools-Quasibam)			B.1.391	G
hCoV-19/USA/UT-0347/2020	EPI_ISL_420820	2020-03-25	North America / USA / Utah	Human	Original			Illumina MiSeq	BWA + Ivar 1.2	Stretches of NNNs (1.64% of overall sequence).		B.1	G
hCoV-19/England/NOTT-10E1B3/2020	EPI_ISL_425507	2020-03-19	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/England/NOTT-10E1C2/2020	EPI_ISL_425508	2020-03-20	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/England/NOTT-10E20B/2020	EPI_ISL_425512	2020-03-19	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.8	G
hCoV-19/England/NOTT-10E21A/2020	EPI_ISL_425513	2020-03-20	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E229/2020	EPI_ISL_425514	2020-03-20	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E238/2020	EPI_ISL_425515	2020-03-20	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E265/2020	EPI_ISL_425518	2020-03-20	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E2B0/2020	EPI_ISL_425522	2020-03-20	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E362/2020	EPI_ISL_425532	2020-03-21	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E371/2020	EPI_ISL_425533	2020-03-21	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E3AE/2020	EPI_ISL_425536	2020-03-21	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E46F/2020	EPI_ISL_425548	2020-03-22	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E61E/2020	EPI_ISL_425571	2020-03-23	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION		NS8_Q27stop results in 78.5% truncation of the protein sequence.	info	B.1.250	G
hCoV-19/England/NOTT-10E6A5/2020	EPI_ISL_425579	2020-03-23	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E6C3/2020	EPI_ISL_425581	2020-03-24	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E6D2/2020	EPI_ISL_425582	2020-03-24	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1.391	G
hCoV-19/England/NOTT-10E7A2/2020	EPI_ISL_425593	2020-03-25	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/Australia/VIC534/2020	EPI_ISL_426800	2020-03-25	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC563/2020	EPI_ISL_426824	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC610/2020	EPI_ISL_426864	2020-03-26	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 500	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC635/2020	EPI_ISL_426876	2020-03-28	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1	G
hCoV-19/Australia/VIC912/2020	EPI_ISL_426881	2020-03-24	Oceania / Australia / Victoria	Human	Original			Illumina iSeq	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/NT17/2020	EPI_ISL_426904	2020-03-24	Oceania / Australia / Northern Territory	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.8	G
hCoV-19/Australia/VIC475/2020	EPI_ISL_426907	2020-03-28	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Australia/VIC478/2020	EPI_ISL_426910	2020-03-28	Oceania / Australia / Victoria	Human	Original			Illumina NextSeq 550	ARTIC v3 amplicons, NexteraXT library, minimap2 v2.17, ivar v1.2, samtools v1.10			B.1.23	G
hCoV-19/Sweden/20-50048/2020	EPI_ISL_429136	2020-03-04	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50123/2020	EPI_ISL_429139	2020-03-06	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50130/2020	EPI_ISL_429141	2020-03-06	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50131/2020	EPI_ISL_429142	2020-03-06	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50133/2020	EPI_ISL_429144	2020-03-06	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50170/2020	EPI_ISL_429145	2020-03-08	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50171/2020	EPI_ISL_429146	2020-03-08	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50172/2020	EPI_ISL_429147	2020-03-08	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50173/2020	EPI_ISL_429148	2020-03-08	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50175/2020	EPI_ISL_429150	2020-03-08	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50176/2020	EPI_ISL_429151	2020-03-08	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50180/2020	EPI_ISL_429153	2020-03-08	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50181/2020	EPI_ISL_429154	2020-03-08	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50232/2020	EPI_ISL_429156	2020-03-09	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/Sweden/20-50235/2020	EPI_ISL_429158	2020-03-10	Europe / Sweden / Varmland	Human	Original			Ion Torrent S5 XL, Ion AmpliSeq SARS-CoV-2	Torrent suite variantCaller with fill from reference and majority wins			B.1	G
hCoV-19/USA/UT-0513/2020	EPI_ISL_430059	2020-04-03	North America / USA / Utah	Human	Original			Illumina MiSeq	BWA + Ivar 1.2			B.1	G
hCoV-19/England/SHEF-C1645/2020	EPI_ISL_432727	2020-04-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/England/SHEF-C18E5/2020	EPI_ISL_432732	2020-04-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/England/SHEF-C45BE/2020	EPI_ISL_432790	2020-04-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/England/SHEF-C5359/2020	EPI_ISL_432802	2020-03-31	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/England/SHEF-C5D79/2020	EPI_ISL_432812	2020-04-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/England/SHEF-C6789/2020	EPI_ISL_432825	2020-04-01	Europe / United Kingdom / England	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/Scotland/EDB897/2020	EPI_ISL_432871	2020-04-05	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/Scotland/EDB910/2020	EPI_ISL_432875	2020-04-06	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/Scotland/EDB945/2020	EPI_ISL_432890	2020-04-05	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/Scotland/EDB973/2020	EPI_ISL_432894	2020-04-05	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore GridION				B.1	G
hCoV-19/India/WB-S12/2020	EPI_ISL_437539	2020-04-06	Asia / India / West Bengal / East Medinipur	Human	Original			Illumina MiSeq	CLC Genomics Workbench 20			B.1	G
hCoV-19/USA/CA-SR0181/2020	EPI_ISL_437596	2020-03-24	North America / USA / California / San Diego County	Human	Original	Nasopharyngeal swab		Illumina	iVar 1.2			B.1	G
hCoV-19/Scotland/CVR1448/2020	EPI_ISL_438815	2020-04-01	Europe / United Kingdom / Scotland	Human	Original			Illumina				B.1.391	G
hCoV-19/Scotland/CVR2153/2020	EPI_ISL_438877	2020-04-11	Europe / United Kingdom / Scotland	Human	Original			Oxford Nanopore				B.1.391	G
hCoV-19/England/CAMB-7D077/2020	EPI_ISL_442045	2020-04-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.391	G
hCoV-19/England/CAMB-7C931/2020	EPI_ISL_442050	2020-04-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.104	G
hCoV-19/England/CAMB-7C870/2020	EPI_ISL_442061	2020-04-04	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.104	G
hCoV-19/England/CAMB-7BBB4/2020	EPI_ISL_442075	2020-04-05	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/England/CAMB-7CB3B/2020	EPI_ISL_442082	2020-04-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/England/CAMB-7E049/2020	EPI_ISL_442093	2020-04-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1	G
hCoV-19/England/CAMB-7D262/2020	EPI_ISL_442123	2020-04-06	Europe / United Kingdom / England	Human	Original			Illumina NovaSeq				B.1.250	G
